,LOC,ORG,DATE,PER
bam,0.8133654594421387,0.8572211265563965,0.8977250456809998,0.6563900113105774
bbj,0.7732270956039429,0.9193702936172485,0.8626166582107544,0.7073492407798767
ewe,0.8499694466590881,0.9343494772911072,0.8728880882263184,0.7401912808418274
fon,0.7650319337844849,0.9170174598693848,0.8447059988975525,0.7204859256744385
hau,0.7307031750679016,0.8908097743988037,0.8468287587165833,0.7032020092010498
ibo,0.8250590562820435,0.9492785930633545,0.9469038248062134,0.7242845296859741
kin,0.8883654475212097,0.9506871104240417,0.9388077259063721,0.6579054594039917
lug,0.909623384475708,0.8496747612953186,0.8994350433349609,0.7066620588302612
luo,0.8872406482696533,0.9322027564048767,0.9224857687950134,0.7157009243965149
mos,0.8152371644973755,0.9220155477523804,0.8391847014427185,0.7202391624450684
nya,0.8562890291213989,0.9454270005226135,0.9042059183120728,0.7057976722717285
pcm,0.8663529753684998,0.8506424427032471,0.7518108487129211,0.703978419303894
sna,0.8219082355499268,0.9202646017074585,0.9550279974937439,0.705906331539154
swa,0.8930261135101318,0.8725906610488892,0.798026978969574,0.6743373870849609
tsn,0.849892258644104,0.9338425397872925,0.9443021416664124,0.7008998990058899
twi,0.8929286599159241,0.9550096988677979,0.9101079702377319,0.7227839827537537
wol,0.8055006861686707,0.9061493277549744,0.9332085847854614,0.7009695172309875
xho,0.799305260181427,0.9083957076072693,0.930237889289856,0.7105419635772705
yor,0.7722153663635254,0.9273819923400879,0.8872978687286377,0.6747550368309021
zul,0.8490811586380005,0.9318397045135498,0.925579845905304,0.7057906985282898
