,LOC,ORG,DATE,PER
bam,0.9462569355964661,0.9533360004425049,0.970891535282135,0.875261664390564
bbj,0.9229896068572998,0.9783734679222107,0.9637338519096375,0.8975232839584351
ewe,0.9563645124435425,0.9806709289550781,0.9605238437652588,0.9041621685028076
fon,0.9370732307434082,0.9787961840629578,0.9609197378158569,0.8970133662223816
hau,0.9287870526313782,0.9738543629646301,0.9415813684463501,0.8943969011306763
ibo,0.9341884851455688,0.9793453216552734,0.9882775545120239,0.8952067494392395
kin,0.9619661569595337,0.9806930422782898,0.9875010251998901,0.8803778290748596
lug,0.972441554069519,0.9686365723609924,0.9673869013786316,0.882106602191925
luo,0.9666796326637268,0.9773539304733276,0.9808430671691895,0.8925290107727051
mos,0.942919135093689,0.9799547791481018,0.9543324112892151,0.8952684998512268
nya,0.939262866973877,0.9765884876251221,0.9754644632339478,0.893482506275177
pcm,0.956900417804718,0.9469574093818665,0.9053539037704468,0.8860654830932617
sna,0.9458162188529968,0.977432906627655,0.9863804578781128,0.8919378519058228
swa,0.9575557112693787,0.9503722190856934,0.9122734665870667,0.8866918683052063
tsn,0.953345000743866,0.9804798364639282,0.9844453930854797,0.8957743644714355
twi,0.964998722076416,0.9884405732154846,0.9806703329086304,0.8958007097244263
wol,0.9269965887069702,0.9718300104141235,0.9763891696929932,0.8884084224700928
xho,0.9406432509422302,0.9753080606460571,0.9754660725593567,0.8918617963790894
yor,0.9299907684326172,0.9717979431152344,0.9728870391845703,0.8853476643562317
zul,0.9536921977996826,0.9838621616363525,0.9791567921638489,0.8895519971847534
