,LOC,ORG,DATE,PER
bam,0.9702441692352295,0.963910698890686,,0.8875138163566589
bbj,0.9548295140266418,0.9773608446121216,,0.9021525382995605
ewe,0.9722514152526855,0.9794071316719055,,0.9070108532905579
fon,0.9667186737060547,0.9820733070373535,,0.903266191482544
hau,0.9483894109725952,0.9719500541687012,,0.8975099921226501
ibo,0.9646418690681458,0.981482207775116,,0.8994036912918091
kin,0.9635695815086365,0.9832124710083008,,0.886817991733551
lug,0.9577162861824036,0.9653041362762451,,0.8926165699958801
luo,0.9706307053565979,0.9602688550949097,,0.9000356793403625
mos,0.9694727659225464,0.9799532890319824,,0.9034635424613953
nya,0.9666420817375183,0.9755442142486572,,0.9039332866668701
pcm,0.9646348357200623,0.9417787194252014,,0.9002096652984619
sna,0.9781004190444946,0.9764028787612915,,0.9047796726226807
swa,0.947591245174408,0.9485588073730469,,0.902094841003418
tsn,0.970766544342041,0.9765236377716064,,0.9044549465179443
twi,0.9698733687400818,0.986870288848877,,0.9054886698722839
wol,0.9599651098251343,0.975361168384552,,0.8984816670417786
xho,0.9643383026123047,0.9735878109931946,,0.8976662755012512
yor,0.9457760453224182,0.9727121591567993,,0.8950791954994202
zul,0.9748278260231018,0.9829819202423096,,0.8948957324028015
