,LOC,ORG,DATE,PER
bam,0.962651252746582,0.9538998007774353,0.9753177165985107,0.8629878163337708
bbj,0.9433207511901855,0.9727897644042969,0.9584352374076843,0.8796769976615906
ewe,0.9651017189025879,0.9731489419937134,0.9564852118492126,0.8893368244171143
fon,0.9564592838287354,0.9765934348106384,0.957993745803833,0.8851819634437561
hau,0.9368653297424316,0.9639426469802856,0.9233151078224182,0.8754151463508606
ibo,0.9559335708618164,0.975405216217041,0.984600841999054,0.8772405982017517
kin,0.9560534954071045,0.9787154197692871,0.9847318530082703,0.8648813366889954
lug,0.9476909637451172,0.9572130441665649,0.9637609124183655,0.8726930022239685
luo,0.9648684859275818,0.9710938930511475,0.9822092056274414,0.8800234794616699
mos,0.9616211652755737,0.9765284657478333,0.9443396329879761,0.8831791877746582
nya,0.9586324095726013,0.970666229724884,0.9730216860771179,0.8830007314682007
pcm,0.9575058817863464,0.9244049191474915,0.8859649896621704,0.8778781294822693
sna,0.9726609587669373,0.969395637512207,0.9839890599250793,0.8836942315101624
swa,0.9347472786903381,0.9341427087783813,0.898430585861206,0.8807544708251953
tsn,0.9637662172317505,0.9705080986022949,0.9804655313491821,0.8816474676132202
twi,0.9648348093032837,0.9820886850357056,0.972769558429718,0.8844616413116455
wol,0.9501518607139587,0.9684198498725891,0.9717843532562256,0.8748512864112854
xho,0.9619519710540771,0.9672583937644958,0.9665883779525757,0.875817596912384
yor,0.9316871166229248,0.9669308662414551,0.9679474234580994,0.8700485825538635
zul,0.968737781047821,0.9789743423461914,0.9700559377670288,0.8751658797264099
