,LOC,ORG,DATE,PER
bam,0.9325058460235596,0.9493516087532043,0.9615152478218079,0.833374559879303
bbj,0.9088459610939026,0.9700071215629578,0.9478194713592529,0.8593414425849915
ewe,0.9405307173728943,0.9760835766792297,0.9475509524345398,0.8696012496948242
fon,0.9067310094833374,0.9687681794166565,0.9408388733863831,0.8618022799491882
hau,0.8842005133628845,0.9592707753181458,0.9429152607917786,0.8552272319793701
ibo,0.9298465847969055,0.9733838438987732,0.9808849096298218,0.8633714914321899
kin,0.9535417556762695,0.9816200137138367,0.9758387804031372,0.8367592692375183
lug,0.9607227444648743,0.9402252435684204,0.9549635648727417,0.8535924553871155
luo,0.9550803899765015,0.9727935791015625,0.9682263135910034,0.8593904972076416
mos,0.9249075055122375,0.969372034072876,0.9349962472915649,0.8595923781394958
nya,0.9436538815498352,0.9780569672584534,0.963482677936554,0.8551178574562073
pcm,0.9448282122612,0.938378632068634,0.8899837732315063,0.8434455394744873
sna,0.9277346134185791,0.9676257371902466,0.9836375713348389,0.8532699346542358
swa,0.9546959400177002,0.9306746125221252,0.91615891456604,0.8423960208892822
tsn,0.9365308284759521,0.9748352766036987,0.9801020622253418,0.8547222018241882
twi,0.9551188945770264,0.984311580657959,0.9638605117797852,0.8598686456680298
wol,0.9241849184036255,0.9654077887535095,0.9750646352767944,0.849504292011261
xho,0.9199617505073547,0.9689132571220398,0.9760802984237671,0.8605908751487732
yor,0.9064063429832458,0.9708225131034851,0.9557326436042786,0.8419395089149475
zul,0.9380832314491272,0.9767433404922485,0.9734062552452087,0.857047438621521
