,PER,LOC,DATE,ORG,Mean
lug,0.9352233662569983,0.9082183159673916,0.9124688766376685,0.8303041545645564,0.8965536783566537
kin,0.86188142625233,0.9027052440882877,0.879387203208665,0.8498629415314195,0.8734592037701755
nya,0.9198119067024708,0.8645883492763757,0.8171218611755988,0.8704183233503215,0.8679851101261917
sna,0.8702275570427572,0.8166255246537234,0.8922014897684855,0.8320673195437114,0.8527804727521694
twi,0.8711124476531158,0.8560205275782159,0.8223626341041173,0.8606378188180269,0.852533357038369
luo,0.8528071128868219,0.8897159957046582,0.8352530914674474,0.8176164280684476,0.8488481570318438
zul,0.8233100405179328,0.8156176695605392,0.8698998362313018,0.844549018736687,0.8383441412616152
hau,0.8780395533649982,0.785026698460449,0.8434994494421071,0.8459696630688323,0.8381338410840966
ibo,0.8595270864780016,0.8279629563261706,0.8741125959638126,0.7343128635779703,0.8239788755864887
swa,0.8753930311888846,0.8539718229206006,0.7426285952301257,0.8139504043971176,0.8214859634341822
tsn,0.833657337384134,0.7195938579167755,0.861135971208715,0.8102669829369045,0.8061635373616323
bam,0.8384059045868586,0.83562085236767,0.8202491948128853,0.7253210056195719,0.8048992393467465
wol,0.8377104634952941,0.7551041468070958,0.7871372745151671,0.8196944390644081,0.7999115809704913
xho,0.7276847089674122,0.7726021851041996,0.8907747527993123,0.7996847948018115,0.7976866104181839
mos,0.8187789950775273,0.7648282086269561,0.7197865001971655,0.7676319578569067,0.7677564154396389
ewe,0.8162064469899588,0.7540756546189332,0.6923267401310074,0.7708267706338479,0.7583589030934368
fon,0.7870049500725915,0.7446739851583988,0.6624030346038703,0.7580891695504699,0.7380427848463327
pcm,0.859435739115495,0.7423275291621346,0.6014157410277952,0.7063187963333242,0.7273744514096872
bbj,0.7840383179725378,0.6317519792132397,0.6547953846624992,0.7130196053280415,0.6959013217940796
yor,0.7032821060594184,0.6308506711910686,0.7027544697463679,0.7100582138527273,0.6867363652123956
