,LOC,PER,DATE,ORG,Mean
sna,0.9999998211860657,0.9999998211860657,0.9999995231628418,0.9999998211860657,0.9999997466802597
lug,0.999999463558197,0.9999999403953552,0.9999997019767761,0.9999998211860657,0.9999997317790985
kin,0.9999997615814209,0.9999997019767761,0.9999995827674866,0.9999996423721313,0.9999996721744537
nya,0.9999997615814209,0.9999998211860657,0.999999463558197,0.9999995827674866,0.9999996572732925
tsn,0.999999463558197,0.9999997615814209,0.9999995231628418,0.9999992847442627,0.9999995082616806
xho,0.9999996423721313,0.9999992251396179,0.9999996423721313,0.9999995231628418,0.9999995082616806
wol,0.999999463558197,0.9999995827674866,0.999999463558197,0.9999992847442627,0.9999994486570358
luo,0.9999998211860657,0.9999995231628418,0.9999994039535522,0.9999990463256836,0.9999994486570358
zul,0.9999993443489075,0.9999992251396179,0.9999997615814209,0.999999463558197,0.9999994486570358
ewe,0.9999996423721313,0.9999995231628418,0.9999994039535522,0.9999991655349731,0.9999994337558746
ibo,0.9999993443489075,0.9999998807907104,0.9999997615814209,0.9999984502792358,0.9999993592500687
mos,0.9999995231628418,0.9999995827674866,0.9999991655349731,0.9999991655349731,0.9999993592500687
hau,0.9999992847442627,0.9999997019767761,0.999998927116394,0.999999463558197,0.9999993443489075
yor,0.9999993443489075,0.9999994039535522,0.9999992251396179,0.9999993443489075,0.9999993294477463
bbj,0.9999991655349731,0.999999463558197,0.999998927116394,0.9999992251396179,0.9999991953372955
swa,0.9999992847442627,0.9999991655349731,0.9999989867210388,0.9999991059303284,0.9999991357326508
pcm,0.9999991655349731,0.9999993443489075,0.9999988675117493,0.9999991059303284,0.9999991208314896
twi,0.9999993443489075,0.9999991655349731,0.9999985098838806,0.9999993443489075,0.9999990910291672
bam,0.9999988675117493,0.9999993443489075,0.9999991059303284,0.9999984502792358,0.9999989420175552
fon,0.9999991059303284,0.9999983310699463,0.9999986886978149,0.9999988675117493,0.9999987483024597
