,DATE,PER,ORG,LOC
bam,,0.9414690732955933,0.819775402545929,0.8912726640701294
bbj,,0.9426723718643188,0.8883081674575806,0.7490866184234619
ewe,,0.9282418489456177,0.9163522124290466,0.8683467507362366
fon,,0.9187823534011841,0.9212905168533325,0.8756129741668701
hau,,0.950271487236023,0.9283472299575806,0.8561274409294128
ibo,,0.9532883763313293,0.9359520077705383,0.8639605045318604
kin,,0.9568749666213989,0.9332626461982727,0.8780140280723572
lug,,0.9379251003265381,0.9390012621879578,0.9025403261184692
luo,,0.9363141059875488,0.8675990700721741,0.9038639068603516
mos,,0.9365282654762268,0.919215202331543,0.8822349309921265
nya,,0.9573711156845093,0.9317750930786133,0.868122935295105
pcm,,0.9500117301940918,0.8787004351615906,0.8638569116592407
sna,,0.9437113404273987,0.9310668110847473,0.8569936752319336
swa,,0.9396281838417053,0.8813300132751465,0.8857224583625793
tsn,,0.9425365328788757,0.9091425538063049,0.8643196821212769
twi,,0.9609692692756653,0.9493862390518188,0.8989781737327576
wol,,0.9461755752563477,0.914944052696228,0.8631186485290527
xho,,0.8708770275115967,0.9169450998306274,0.8183842301368713
yor,,0.895298957824707,0.9036912322044373,0.6915351152420044
zul,,0.9108145236968994,0.9277896881103516,0.8308773040771484
