,DATE,PER,ORG,LOC
bam,0.9586134552955627,0.9533068537712097,0.8774015307426453,0.911651074886322
bbj,0.8780019283294678,0.9520982503890991,0.9362430572509766,0.7906064391136169
ewe,0.8147512078285217,0.944256067276001,0.9615658521652222,0.9273984432220459
fon,0.9085896015167236,0.9493440985679626,0.9582507014274597,0.8925256729125977
hau,0.9544601440429688,0.9610464572906494,0.9637976884841919,0.8740905523300171
ibo,0.9715464115142822,0.961243212223053,0.9607542157173157,0.8801937103271484
kin,0.968980073928833,0.9636401534080505,0.9633123278617859,0.9320589900016785
lug,0.9431692957878113,0.9440431594848633,0.9650449752807617,0.9483671188354492
luo,0.9584033489227295,0.9486299753189087,0.9597958326339722,0.9476417303085327
mos,0.8726059198379517,0.9543224573135376,0.9559603333473206,0.8891034722328186
nya,0.9568809270858765,0.969328761100769,0.9566776156425476,0.8938334584236145
pcm,0.8080767393112183,0.9627411365509033,0.9118925333023071,0.9286437034606934
sna,0.9674420356750488,0.9515588879585266,0.9507691264152527,0.8680042624473572
swa,0.9240981936454773,0.9402952194213867,0.9136062264442444,0.9408875107765198
tsn,0.9601595997810364,0.9535483717918396,0.9466754794120789,0.9206810593605042
twi,0.943257212638855,0.9688098430633545,0.9707493782043457,0.9492027759552002
wol,0.9449428915977478,0.9645518064498901,0.9565417170524597,0.8726366758346558
xho,0.9405506253242493,0.9262742400169373,0.949341356754303,0.8561405539512634
yor,0.9109702706336975,0.8974319696426392,0.9332647919654846,0.7967860102653503
zul,0.9629316926002502,0.93439120054245,0.9586437344551086,0.9131169319152832
