layer,model,rank_type,language,cosine
1,afroxlmr,top5,kin,0.9241353273391724
1,afroxlmr,top5,lug,0.9119439125061035
1,afroxlmr,top5,ibo,0.9090616405010223
1,afroxlmr,top5,luo,0.9036712497472763
1,afroxlmr,top5,twi,0.9014372378587723
1,afroxlmr,worst5,bbj,0.8360560685396194
1,afroxlmr,worst5,fon,0.8369366824626923
1,afroxlmr,worst5,yor,0.8444892168045044
1,afroxlmr,worst5,hau,0.8502534776926041
1,afroxlmr,worst5,mos,0.852033331990242
2,afroxlmr,top5,kin,0.9723111540079117
2,afroxlmr,top5,ibo,0.9674459546804428
2,afroxlmr,top5,twi,0.9650927782058716
2,afroxlmr,top5,zul,0.9650162607431412
2,afroxlmr,top5,luo,0.9643033444881439
2,afroxlmr,worst5,pcm,0.9412682503461838
2,afroxlmr,worst5,hau,0.9423942565917969
2,afroxlmr,worst5,yor,0.9462816417217255
2,afroxlmr,worst5,bbj,0.946357399225235
2,afroxlmr,worst5,fon,0.9464579820632935
3,afroxlmr,top5,kin,0.9774398058652878
3,afroxlmr,top5,twi,0.9746017158031464
3,afroxlmr,top5,sna,0.9727789014577866
3,afroxlmr,top5,ibo,0.9723439514636993
3,afroxlmr,top5,zul,0.9718881249427795
3,afroxlmr,worst5,hau,0.9534633606672287
3,afroxlmr,worst5,pcm,0.9537748992443085
3,afroxlmr,worst5,swa,0.9561850875616074
3,afroxlmr,worst5,yor,0.9566867351531982
3,afroxlmr,worst5,bbj,0.9584798812866211
4,afroxlmr,top5,twi,0.9721755236387253
4,afroxlmr,top5,kin,0.9714081138372421
4,afroxlmr,top5,sna,0.9685839414596558
4,afroxlmr,top5,luo,0.9671745002269745
4,afroxlmr,top5,ibo,0.9659338444471359
4,afroxlmr,worst5,hau,0.9419110864400864
4,afroxlmr,worst5,pcm,0.9465127289295197
4,afroxlmr,worst5,bbj,0.9492697268724442
4,afroxlmr,worst5,swa,0.9495079964399338
4,afroxlmr,worst5,yor,0.9501460939645767
5,afroxlmr,top5,twi,0.9735330045223236
5,afroxlmr,top5,kin,0.9728298783302307
5,afroxlmr,top5,sna,0.9720432758331299
5,afroxlmr,top5,luo,0.9701728671789169
5,afroxlmr,top5,nya,0.9686611294746399
5,afroxlmr,worst5,hau,0.9449516236782074
5,afroxlmr,worst5,yor,0.9528900682926178
5,afroxlmr,worst5,pcm,0.9532221108675003
5,afroxlmr,worst5,bbj,0.953334778547287
5,afroxlmr,worst5,bam,0.9543179720640182
6,afroxlmr,top5,twi,0.9756698906421661
6,afroxlmr,top5,kin,0.9748502224683762
6,afroxlmr,top5,luo,0.9725874215364456
6,afroxlmr,top5,nya,0.9723053127527237
6,afroxlmr,top5,tsn,0.9721893966197968
6,afroxlmr,worst5,hau,0.9525908976793289
6,afroxlmr,worst5,bbj,0.9549770951271057
6,afroxlmr,worst5,swa,0.9559530913829803
6,afroxlmr,worst5,pcm,0.9578051269054413
6,afroxlmr,worst5,yor,0.9587716162204742
7,afroxlmr,top5,twi,0.9803570210933685
7,afroxlmr,top5,kin,0.9790990352630615
7,afroxlmr,top5,tsn,0.9783216863870621
7,afroxlmr,top5,lug,0.9778891205787659
7,afroxlmr,top5,nya,0.9776367694139481
7,afroxlmr,worst5,hau,0.9624335765838623
7,afroxlmr,worst5,bbj,0.962769165635109
7,afroxlmr,worst5,swa,0.9657659828662872
7,afroxlmr,worst5,pcm,0.9667759835720062
7,afroxlmr,worst5,yor,0.9670846462249756
8,afroxlmr,top5,twi,0.9783909320831299
8,afroxlmr,top5,lug,0.9778017103672028
8,afroxlmr,top5,tsn,0.9777264893054962
8,afroxlmr,top5,kin,0.9772798269987106
8,afroxlmr,top5,luo,0.9756451100111008
8,afroxlmr,worst5,bbj,0.9585126489400864
8,afroxlmr,worst5,hau,0.9601390957832336
8,afroxlmr,worst5,bam,0.9623119235038757
8,afroxlmr,worst5,fon,0.964554563164711
8,afroxlmr,worst5,mos,0.9649839550256729
9,afroxlmr,top5,twi,0.9783336371183395
9,afroxlmr,top5,kin,0.9777208119630814
9,afroxlmr,top5,tsn,0.9774128049612045
9,afroxlmr,top5,lug,0.9760678261518478
9,afroxlmr,top5,luo,0.9751953631639481
9,afroxlmr,worst5,bbj,0.9585855007171631
9,afroxlmr,worst5,hau,0.9606591016054153
9,afroxlmr,worst5,bam,0.9630389660596848
9,afroxlmr,worst5,mos,0.9645416140556335
9,afroxlmr,worst5,fon,0.9652112722396851
10,afroxlmr,top5,lug,0.9820727705955505
10,afroxlmr,top5,twi,0.9810464382171631
10,afroxlmr,top5,kin,0.9789757132530212
10,afroxlmr,top5,luo,0.9788874387741089
10,afroxlmr,top5,tsn,0.9782763123512268
10,afroxlmr,worst5,xho,0.9518385529518127
10,afroxlmr,worst5,bbj,0.956794540087382
10,afroxlmr,worst5,hau,0.9593372146288554
10,afroxlmr,worst5,yor,0.9602080782254537
10,afroxlmr,worst5,bam,0.9613398313522339
11,afroxlmr,top5,lug,0.9854851762453715
11,afroxlmr,top5,twi,0.982386032740275
11,afroxlmr,top5,luo,0.9821163415908813
11,afroxlmr,top5,kin,0.9819763898849487
11,afroxlmr,top5,tsn,0.9812728961308798
11,afroxlmr,worst5,bbj,0.959341843922933
11,afroxlmr,worst5,xho,0.9618406295776367
11,afroxlmr,worst5,bam,0.9634391268094381
11,afroxlmr,worst5,yor,0.965582807858785
11,afroxlmr,worst5,hau,0.9680761893590292
12,afroxlmr,top5,lug,0.981326142946879
12,afroxlmr,top5,luo,0.9781601428985596
12,afroxlmr,top5,kin,0.9777846733729044
12,afroxlmr,top5,tsn,0.9772496620814005
12,afroxlmr,top5,twi,0.9770454367001852
12,afroxlmr,worst5,yor,0.9455169439315796
12,afroxlmr,worst5,bbj,0.9473720788955688
12,afroxlmr,worst5,xho,0.9561122059822083
12,afroxlmr,worst5,bam,0.9567129413286845
12,afroxlmr,worst5,hau,0.9581587513287863
