,LOC,DATE,ORG,PER,Mean
lug,0.9869317412376404,,0.9793321490287781,0.990191638469696,0.9854851762453715
twi,0.9777206778526306,,0.9866988658905029,0.9827385544776917,0.982386032740275
luo,0.9809536337852478,,0.9840890765190125,0.9813063144683838,0.9821163415908813
kin,0.9809269309043884,,0.9847676753997803,0.9802345633506775,0.9819763898849487
tsn,0.9782307147979736,,0.9807820320129395,0.9848059415817261,0.9812728961308798
ewe,0.9757563471794128,,0.9826810956001282,0.9812832474708557,0.9799068967501322
swa,0.9819263815879822,,0.9755113124847412,0.9812593460083008,0.9795656800270081
pcm,0.9796673059463501,,0.9734475612640381,0.983344554901123,0.9788198073705038
nya,0.966698944568634,,0.9832281470298767,0.9857222437858582,0.9785497784614563
ibo,0.9672094583511353,,0.982731819152832,0.976670503616333,0.9755372603734335
sna,0.9661603569984436,,0.9796223044395447,0.9795236587524414,0.9751021067301432
wol,0.9650726318359375,,0.978139340877533,0.9759316444396973,0.9730478723843893
mos,0.9632224440574646,,0.9756565690040588,0.9794597625732422,0.9727795918782552
zul,0.9686307311058044,,0.9763758182525635,0.9696639180183411,0.971556822458903
fon,0.9568101763725281,,0.9736534357070923,0.9783805012702942,0.9696147044499716
hau,0.9600116610527039,,0.969980001449585,0.9742369055747986,0.9680761893590292
yor,0.9553002715110779,,0.9762619137763977,0.9651862382888794,0.965582807858785
bam,0.9718394875526428,,0.9409013390541077,0.9775765538215637,0.9634391268094381
xho,0.9578606486320496,,0.971048891544342,0.9566123485565186,0.9618406295776367
bbj,0.9344995617866516,,0.9678104519844055,0.9757155179977417,0.959341843922933
