,LOC,DATE,ORG,PER,Mean
lug,,,0.9706884622573853,0.8497151732444763,0.9577270384345736
hau,,,0.9666808843612671,0.8739338517189026,0.9567437022924423
ibo,0.9546814560890198,,0.95584636926651,,0.9552639126777649
nya,,,0.9549108743667603,,0.9549108743667603
tsn,0.9514455795288086,,0.9448314905166626,,0.9481385350227356
kin,,,0.9446988105773926,,0.9446988105773926
mos,,,0.9533089399337769,0.8426071405410767,0.9414480328559875
wol,,,0.9405731558799744,,0.9405731558799744
sna,0.9458085894584656,,,0.8713905215263367,0.9378352250371661
luo,,,0.9438397884368896,0.8738607168197632,0.9363420307636261
ewe,,,0.9432125091552734,0.8667005896568298,0.9350148034947259
bam,,,0.9297551512718201,,0.9297551512718201
pcm,0.9350383877754211,,,0.857437014579773,0.9267239549330303
zul,0.9212297201156616,,,,0.9212297201156616
xho,0.9225907325744629,,,0.861318826675415,0.9160258855138507
yor,0.8796099424362183,,0.9411981105804443,,0.9104040265083313
bbj,0.867465615272522,,0.9382008910179138,,0.9028332531452179
twi,,,,0.8807520866394043,0.8807520866394043
swa,,,,0.87937331199646,0.87937331199646
fon,,,,0.8489880561828613,0.8489880561828613
