,LOC,DATE,ORG,PER,Mean
twi,0.9146242737770081,,0.942194402217865,0.7725391983985901,0.9195864999069358
ibo,0.9173237085342407,,0.9127066135406494,,0.9150151610374451
lug,,,0.9265729188919067,0.7508095502853394,0.907741129398346
hau,0.8856513500213623,,0.9383869171142578,0.7742961645126343,0.9042234938099699
fon,0.9001988768577576,,0.9238335490226746,0.74229496717453,0.902409349972347
bam,0.9212127327919006,,0.8783590793609619,,0.8997859060764313
tsn,0.8977704048156738,,0.9015021920204163,,0.899636298418045
nya,0.9005470275878906,,0.9031224250793457,0.7975824475288391,0.895933653948442
sna,0.8890673518180847,,0.9079248905181885,0.7748734951019287,0.8914986140323136
mos,,,0.9092676639556885,0.7424824237823486,0.8913978167942592
kin,0.8949364423751831,,0.8806807994842529,0.7630919814109802,0.8807491885041291
wol,0.8772370219230652,,0.8881392478942871,0.791894793510437,0.8775488891691532
ewe,,,0.8766734004020691,0.7638645172119141,0.8645867343459811
zul,0.8610913753509521,,,0.7599040865898132,0.8502498801265445
luo,,,0.8565961718559265,0.7767685055732727,0.8480432076113564
bbj,0.7968139052391052,,0.8958871960639954,,0.8463505506515503
pcm,0.8752899169921875,,0.8267053961753845,0.7536669969558716,0.845488373963338
swa,0.8519482612609863,,0.8399908542633057,0.7664056420326233,0.8414659398906635
xho,0.8451127409934998,,,0.7472598552703857,0.8346285032374519
yor,0.7641899585723877,,0.8924140334129333,,0.8283019959926605
