,PER,LOC,ORG,DATE,SWD_mean
bam,0.01640764387229865,0.01312133747524058,0.015888838732735167,,0.015139273360091465
bbj,0.01711404934121674,0.016041076706642343,0.01110166407761426,,0.014752263375157781
ewe,0.017122013950029213,0.013476377117513039,0.011915953008610813,,0.014171448025384356
fon,0.018433514892421954,0.015449381999133038,0.011309325343972887,,0.015064074078509293
hau,0.016504901086591417,0.01617989877195214,0.010400829243735643,,0.0143618763674264
ibo,,0.014235214114705741,0.012168805111286929,,0.013202009612996335
kin,0.01585722668460221,0.013862364614851685,0.013867239938917919,,0.014528943746123938
lug,0.017402705930180673,,0.011718093001036323,,0.014560399465608498
luo,0.01823669526947924,,0.014920377490852843,,0.016578536380166042
mos,0.01926104490758007,0.013882143279261072,0.010473901836121513,,0.014539030007654219
nya,0.01736833981340169,0.013363425340685353,0.01250914865431696,,0.014413637936134668
pcm,0.01604284003315115,0.012096096606910578,0.016141343423441867,,0.0147600933545012
sna,0.01751233990489709,0.013580198664385534,0.01366756334391539,,0.014920033971066005
swa,0.017734078472130932,0.011987540668997099,0.013277751617351896,,0.014333123586159976
tsn,,0.013418860668025445,0.01246044835261273,,0.012939654510319087
twi,0.0162823739938176,0.014733032062395068,0.010304001280928787,,0.013773135779047152
wol,0.015550658681604546,0.01680769796257664,0.013429777628516604,,0.015262711424232597
xho,0.019476530144402204,0.014723150269674079,0.011974503247074608,,0.015391394553716964
yor,,0.021147336697140418,0.01160604617507488,,0.01637669143610765
zul,0.017240381852388964,0.014936644278350286,0.011484670312711387,,0.014553898814483546
