,DATE,LOC,ORG,PER
bam,0.9713366031646729,0.955226480960846,0.9764783382415771,0.9852589964866638
bbj,0.9625077843666077,0.9306808114051819,0.984969437122345,0.9887406229972839
ewe,0.965752363204956,0.9695903658866882,0.9875217080116272,0.9873629212379456
fon,0.9600010514259338,0.9364809989929199,0.9866564869880676,0.9889870285987854
hau,0.9546083807945251,0.9460324048995972,0.9783510565757751,0.9886475801467896
ibo,0.9884347915649414,0.940182089805603,0.9882869720458984,0.9879059195518494
kin,0.9845844507217407,0.9817622303962708,0.991412341594696,0.9876876473426819
lug,0.9560576677322388,0.9813196063041687,0.9681370258331299,0.9952176213264465
luo,0.9843052625656128,0.9781541228294373,0.9836189150810242,0.9899904131889343
mos,0.9569920897483826,0.9525802731513977,0.9877899885177612,0.9882163405418396
nya,0.9726641178131104,0.9663377404212952,0.9907441735267639,0.9923538565635681
pcm,0.9270156621932983,0.9772388339042664,0.973824679851532,0.9920495748519897
sna,0.9854732155799866,0.9623474478721619,0.9866356253623962,0.9888648390769958
swa,0.9313176274299622,0.9848462343215942,0.9772679805755615,0.9851514101028442
tsn,0.9813506007194519,0.9662247896194458,0.9826327562332153,0.989288866519928
twi,0.9777916073799133,0.9793598651885986,0.9925375580787659,0.9910672903060913
wol,0.9829321503639221,0.9448721408843994,0.9843844771385193,0.9886699318885803
xho,0.9875187873840332,0.9483797550201416,0.9838391542434692,0.9845789670944214
yor,0.9758104085922241,0.9309089183807373,0.9870414733886719,0.9832570552825928
zul,0.9822655916213989,0.9600675106048584,0.9916578531265259,0.9856664538383484
