,PER,LOC,ORG,DATE,SWD_mean
bam,0.015161301328589616,0.014746723509688309,0.017387622629485122,,0.01576521582258768
bbj,0.008865895438248117,0.02002715488015383,0.012603587162629992,,0.013832212493677313
ewe,0.010882435281018843,0.01299453701267339,0.014326153905130923,,0.01273437539960772
fon,0.010797283462125051,0.017399183107045246,0.013798722949104558,,0.013998396506091618
hau,0.008534429319297487,0.016691738861936756,0.011585837564780377,,0.012270668582004873
ibo,,0.014441384370002197,0.01057495383247442,,0.012508169101238309
kin,0.01007159384971601,0.014052887326215568,0.012663503974181367,,0.012262661716704315
lug,0.01089379897530307,,0.010867129600228509,,0.01088046428776579
luo,0.01008374493676456,,0.015062591910464107,,0.012573168423614334
mos,0.01146147030613065,0.014681459535495378,0.011785799982135359,,0.012642909941253796
nya,0.007460985283614718,0.015024412117782049,0.013389549398652889,,0.011958315600016553
pcm,0.007978162590006832,0.013301330664944544,0.013405871634859068,,0.011561788296603481
sna,0.009603211287867452,0.017343372477625962,0.015878925420111045,,0.01427516972853482
swa,0.009574088550834858,0.012639461362141446,0.015406674840050982,,0.012540074917675762
tsn,,0.017165702243801206,0.010871081570257957,,0.014018391907029581
twi,0.007763661714307091,0.014239983554034552,0.011173468594279257,,0.011059037954206966
wol,0.008601585414908186,0.020241058324245387,0.012082516206646687,,0.01364171998193342
xho,0.01454374444892892,0.017057034321624087,0.012238785998306412,,0.014613188256286472
yor,,0.023689199911132164,0.011872876808411092,,0.017781038359771628
zul,0.011226180232370098,0.015500739221351978,0.012279858076908567,,0.013002259176876882
