,DATE,PER,ORG,LOC,Mean
lug,0.9824677076502787,0.9895710331145026,0.9738414234795666,0.9745787724544015,0.9801147341746873
kin,0.979250987194306,0.9763845681657333,0.9811775392494337,0.9766314099004831,0.978361126127489
nya,0.9675248536050083,0.9879790112674752,0.983288391069425,0.9685702394595247,0.9768406238503584
twi,0.9697054857477476,0.9816216430253576,0.9826646036047143,0.9729642770797867,0.9767390023644016
luo,0.9660695194150732,0.9797665990138164,0.9788603588564225,0.9725673739489005,0.9743159628085531
sna,0.9820046841855458,0.9834435643015437,0.9786586005942755,0.9500212280161435,0.973532019274377
ibo,0.9782992556727831,0.9792386015718914,0.9695187937869688,0.956841902884453,0.9709746384790241
hau,0.972646954630612,0.9792541769211697,0.9760077616728002,0.9534096219017641,0.9703296287815865
zul,0.9748648371653335,0.9667170704351623,0.9800699117253543,0.9529495250323345,0.9686503360895462
swa,0.9440467489205279,0.9807519218334361,0.9726806296057952,0.9674384637616988,0.9662294410303645
tsn,0.9740064365417221,0.9779605257839241,0.9681100953948312,0.9407498566029899,0.9652067285808668
wol,0.9611663185493238,0.9805302555941735,0.9691623534249523,0.9435820594812295,0.9636102467624198
mos,0.9512651294213154,0.9730096544952601,0.9726437210962984,0.9534528048321183,0.962592827461248
xho,0.9829335930619514,0.9505931557256023,0.9722188266993166,0.9392548133688593,0.9612500972139324
bam,0.963670363338826,0.9743139513071409,0.9234834597957619,0.9611770252320819,0.9556611999184527
ewe,0.9270903936875072,0.9719714770916752,0.9676870440937735,0.9315212184257414,0.9495675333246744
fon,0.9164862228215276,0.9684735923358913,0.9632984656415338,0.9410504883861243,0.9473271922962692
pcm,0.8796662878485129,0.9842576008843487,0.956868897664456,0.9576207648840542,0.9446033878203429
yor,0.9359379132691004,0.9536592781269285,0.9605394894802304,0.9217846280677303,0.9429803272359975
bbj,0.9180224553914023,0.9728390728230484,0.9461004950050849,0.8940327836537619,0.9327487017183244
