,PER,ORG,LOC,DATE
bam,0.9898557662963867,0.9601079225540161,0.9579659700393677,
bbj,0.9872681498527527,0.974061906337738,0.9150997400283813,
ewe,0.9765743613243103,0.9819486737251282,0.9806634187698364,
fon,0.9726418852806091,0.9848822951316833,0.9307193160057068,
hau,0.9896682500839233,0.9770469665527344,0.9245744943618774,
ibo,0.9914935231208801,0.9834877848625183,0.9373171329498291,
kin,0.9863819479942322,0.9825562834739685,0.9611040949821472,
lug,0.9706220626831055,0.9829268455505371,0.9825457334518433,
luo,0.9856352210044861,0.9730276465415955,0.9725698828697205,
mos,0.9826720356941223,0.9756245017051697,0.9312905669212341,
nya,0.9953938722610474,0.9819479584693909,0.9289249181747437,
pcm,0.9938116669654846,0.9525715112686157,0.974199116230011,
sna,0.982942521572113,0.9639950394630432,0.9491340517997742,
swa,0.9883158206939697,0.9662024974822998,0.9840949773788452,
tsn,0.9851632714271545,0.9766971468925476,0.9339829087257385,
twi,0.9933052062988281,0.9887790083885193,0.979091227054596,
wol,0.9883989691734314,0.9810015559196472,0.9393109083175659,
xho,0.9514080882072449,0.9760525822639465,0.932662844657898,
yor,,0.9782662987709045,0.8794309496879578,
zul,0.9691661596298218,0.9808819890022278,0.928638219833374,
