,LOC,ORG,PER,DATE,Mean
zul,0.9999814496729946,0.9999798831813663,0.9999624556564075,0.9999651223320333,0.9999722277107005
lug,0.9999852486405203,0.9999845844586793,0.9999568318677277,0.9999577151890032,0.9999710950389826
xho,0.9999703250042059,0.9999831531324314,0.9999531822885048,0.999974032791864,0.9999701733042516
nya,0.9999805981935429,0.9999832555179251,0.9999638692254643,0.9999503666314417,0.9999695223920935
kin,0.9999831928920054,0.9999795560509922,0.9999547947783052,0.9999486466627944,0.9999665475960242
luo,0.9999788529103185,0.9999626564190164,0.9999538591898102,0.9999605084843421,0.9999639692508717
tsn,0.9999704570083536,0.999966522521668,0.9999566123552097,0.9999576469486372,0.9999628097084671
hau,0.9999685426659257,0.999976446504263,0.9999430450739674,0.9999574450546779,0.9999613698247084
sna,0.9999681663126616,0.9999847398053185,0.9999477992810587,0.9999439029131026,0.9999611520780354
wol,0.9999736583822887,0.9999776471451134,0.9999528792075131,0.9999248716001966,0.9999572640837779
bam,0.9999559276213168,0.9999681901546995,0.9999510200274289,0.9999516683417408,0.9999567015362966
twi,0.9999617413849154,0.999973569727983,0.9999503718934314,0.9999405381268083,0.9999565552832845
mos,0.9999570048759863,0.999971191972826,0.9999498093383429,0.9999359322803644,0.9999534846168798
ibo,0.9999659942320622,0.9999448440989223,0.9999544151821369,0.9999416633616786,0.9999517292187
ewe,0.9999569740449997,0.9999533878378627,0.9999462787490092,0.9999441854237101,0.9999502065138954
swa,0.9999469294225262,0.9999493311424583,0.9999552772517745,0.999939299866505,0.9999477094208159
fon,0.9999521343062433,0.9999566799056213,0.9999338127152615,0.9998619977822675,0.9999261561773485
pcm,0.9999444484654647,0.9999122381233795,0.999928989860647,0.9999120482881954,0.9999244311844216
bbj,0.9999370229784144,0.9999324041672671,0.9999282851223721,0.999883410758558,0.9999202807566528
yor,0.9999063966535098,0.9999344159531913,0.9999183045531796,0.9998825773184028,0.9999104236195709
