,LOC,PER,DATE,ORG
bam,0.9999910593032837,0.9999821186065674,0.999996542930603,0.9998985528945923
bbj,0.9999940395355225,0.9999678134918213,0.9999882578849792,0.9999892711639404
ewe,0.9999974966049194,0.9999908208847046,0.99995356798172,0.9999986886978149
fon,0.9999900460243225,0.9999904632568359,0.9999908804893494,0.9999924898147583
hau,0.9999905228614807,0.9999381303787231,0.9999384880065918,0.9998820424079895
ibo,0.9999967217445374,0.9999951720237732,0.9999986886978149,0.9999977350234985
kin,0.9999980926513672,0.9999954104423523,0.9999967217445374,0.9999980330467224
lug,0.9999952912330627,0.9999942779541016,0.9999972581863403,0.9999513030052185
luo,0.9999943375587463,0.999991238117218,0.999999463558197,0.999998152256012
mos,0.9999966621398926,0.9999964833259583,0.9999827742576599,0.9999980330467224
nya,0.9999992847442627,0.9999971985816956,0.9999972581863403,0.9999983310699463
pcm,0.9999869465827942,0.9999921321868896,0.9999956488609314,0.9999430179595947
sna,0.9999974370002747,0.9999945759773254,0.9999969005584717,0.9999980926513672
swa,0.9999954104423523,0.9999840259552002,0.9999798536300659,0.9999967813491821
tsn,0.9999831318855286,0.9999976754188538,0.999998927116394,0.999998152256012
twi,0.9999896287918091,0.9999772310256958,0.9999968409538269,0.999993085861206
wol,0.9999985694885254,0.9999955296516418,0.9999821186065674,0.9999972581863403
xho,0.9999973773956299,0.9999945163726807,0.9999985098838806,0.9999973177909851
yor,0.9999979138374329,0.9999916553497314,0.9999977946281433,0.9999918341636658
zul,0.9999985694885254,0.9999946355819702,0.999998927116394,0.9999990463256836
