,PER,LOC,ORG,DATE,SWD_mean
bam,0.0071769850110285915,0.008835247371280275,0.009088617193810933,0.008069945748047758,0.00829269883104189
bbj,0.006267336938435619,0.011010904206159466,0.006013347433508898,0.00895273714331779,0.008061081430355443
ewe,0.007012531462351035,0.008750066354878072,0.005598574394753086,0.00960616347447285,0.007741833921613761
fon,0.007187425772826828,0.009993159424993792,0.006906755400450493,0.009590862641744025,0.008419550810003784
hau,0.006941851363535534,0.011895774426193384,0.007645114073056902,0.010128596257800382,0.00915283403014655
ibo,0.005761884285220731,0.009389262150762079,0.005780518727078743,0.005898213537875563,0.006707469675234279
kin,0.007250775576721935,0.00698526204269001,0.004950638510308636,0.00589013666512983,0.006269203198712603
lug,0.007448192396623199,0.006926363076672715,0.008275816398963798,0.007875403555772209,0.00763144385700798
luo,0.0074688755894385395,0.007905113009655906,0.006759290186892031,0.0056725227991591964,0.006951450396286418
mos,0.006972101652536367,0.009246983848242962,0.0058829913978115655,0.009936729074070172,0.008009701493165267
nya,0.006772394975541829,0.010141359982299036,0.00591028534427096,0.009287369416597357,0.008027852429677296
pcm,0.007066196708819916,0.0070774267569504445,0.008837119775307656,0.01302825142374786,0.00900224866620647
sna,0.006863991374302714,0.009721868846099824,0.007888518540767109,0.007668519948765606,0.008035724677483813
swa,0.008730726933208643,0.005430375633750373,0.007947246794174134,0.01088366107251204,0.008248002608411298
tsn,0.0073889985023924964,0.007813478554453468,0.007196239321274334,0.006840373464456206,0.007309772460644126
twi,0.006651910990967735,0.007040785534627503,0.004839909470774728,0.007293376014331443,0.006456495502675352
wol,0.006662577190581942,0.010563634518803156,0.006259873323870124,0.0068768934170293505,0.007590744612571143
xho,0.007603698425555194,0.010142779233319743,0.007350788189796731,0.006047507313724054,0.007786193290598931
yor,0.007861032777327637,0.012159258265455719,0.0064124814971364685,0.007849502627777838,0.008570568791924416
zul,0.006790323085169803,0.008836399803840322,0.006169997128836258,0.006542401431488543,0.007084780362333731
