,PER,LOC,ORG,DATE,SWD_mean
bam,,0.018805562127454323,0.022384981690265704,,0.020595271908860013
bbj,,0.025185959366353927,0.017917768038387294,,0.02155186370237061
ewe,0.015460826029084274,,0.01770317822411016,,0.016582002126597217
fon,0.016023117750592064,0.02218169658226543,0.016083610062196385,,0.01809614146501796
hau,0.012619463566807099,0.023236048395119724,0.01602924198778055,,0.01729491798323579
ibo,,0.024048152576142456,0.01727569431932352,,0.02066192344773299
kin,0.014345306870382046,0.023625638007615635,0.017348042762023397,,0.01843966254667369
lug,0.014920221557986224,,0.017063728343600815,,0.01599197495079352
luo,0.01574291666292993,,0.021461298971189535,,0.018602107817059732
mos,0.0162711855082307,,0.01662470996961929,,0.016447947738924995
nya,0.014111106827840558,0.020006375627417583,0.015679336169341695,,0.01659893954153328
pcm,0.012753325146150019,0.0176005090434046,,,0.015176917094777309
sna,0.01290500482718926,0.023920517989608925,0.017452423635404557,,0.018092648817400914
swa,0.01259338299587398,0.01326868970591022,0.018825073500920553,,0.014895715400901585
tsn,,0.02240571345828357,0.01840894908127666,,0.020407331269780116
twi,0.011059081743042043,0.016587089199674665,0.015422094775203732,,0.014356088572640147
wol,0.013874446141926455,0.021810198295497685,0.018312395934117376,,0.017999013457180506
xho,0.01909860619889514,0.02312398052526987,,,0.021111293362082506
yor,,0.026351884612267895,0.017393020692907157,,0.021872452652587526
zul,0.015235865789691161,0.023588215744894114,,,0.019412040767292638
