,ORG,DATE,LOC,PER,Mean
zul,0.9985756029410305,0.9995716073885867,0.999317655111615,0.9801672473551544,0.9944080281990967
xho,0.9972012083424276,0.9996981596507537,0.9992939822652463,0.9788912430494702,0.9937711483269744
nya,0.9998608355332642,0.9955522645226065,0.997400323834706,0.9794694964916439,0.9930707300955552
tsn,0.9990280483584625,0.9969145829731638,0.9994413118627576,0.973872118600113,0.9923140154486243
yor,0.9998089372393553,0.9974928551713399,0.9972884470759658,0.973279859835342,0.9919675248305007
twi,0.9998791852010879,0.9956050185808233,0.9951750642242815,0.977078366529044,0.9919344086338092
swa,0.9995552290827601,0.9986814435148791,0.997894014952581,0.9709902512501186,0.9917802347000847
fon,0.9997123941790161,0.9947612497115594,0.9973950942674293,0.9737832058869051,0.9914129860112275
lug,0.9998441531064326,0.9962586356955632,0.9985743861809157,0.9701949975410001,0.9912180431309779
pcm,0.9996924722928455,0.9978083494462324,0.9958692848997567,0.971454937858211,0.9912062611242615
hau,0.9998741734557809,0.9969490817683374,0.9984343331630309,0.9679985855611429,0.990814043487073
wol,0.9993883210910306,0.9933389397626301,0.9992033237418035,0.9708796946849555,0.990702569820105
ewe,0.9996793537827056,0.9973357044713091,0.9968431575011121,0.9687083484727101,0.9906416410569593
sna,0.9999108383698316,0.9961905838172055,0.9964994736164499,0.9698681113259424,0.9906172517823573
bam,0.9995811357136285,0.9975039508372187,0.9967895641384081,0.9683757482267736,0.9905625997290073
ibo,0.9996227519962889,0.9955629090901338,0.9962603578281796,0.9704394591829489,0.9904713695243877
luo,0.9998405312543939,0.9945359172474811,0.9966627451398841,0.9705635966496385,0.9904006975728494
bbj,0.9994079351006016,0.9958550934028749,0.9976602465794311,0.9680504915714098,0.9902434416635794
kin,0.9997331348722847,0.9960526320557831,0.9960091303499597,0.9691260270039843,0.9902302310705029
mos,0.9998576581083132,0.9966479618490056,0.993676378990773,0.9699274664410904,0.9900273663472956
