,LOC,ORG,PER,DATE,Mean
twi,0.9447404146194458,0.9734929203987122,0.9219691157341003,,0.9570139758991745
ibo,0.9456514120101929,0.9688680768013,0.9083953499794006,,0.954493835287274
hau,0.9449524879455566,0.9639451503753662,0.9051915407180786,,0.9516606713241001
fon,0.9418862462043762,0.9651021957397461,0.8868198394775391,,0.9497201993780316
mos,0.9448689818382263,0.9592106342315674,0.8921785950660706,,0.9486514374894915
ewe,0.9497901797294617,0.9531486630439758,0.8956083059310913,,0.9483074714552682
bam,0.9555621147155762,0.9410754442214966,0.9029144048690796,,0.9457487205289444
nya,0.941859781742096,0.9516656994819641,0.9138191342353821,,0.944898008175616
zul,0.9301124811172485,0.9646245837211609,0.8987388014793396,,0.9446159061395897
sna,0.9446027874946594,0.9467861652374268,0.9066682457923889,,0.9434854444467796
tsn,0.9468942880630493,0.9447886347770691,0.9002344012260437,,0.943259929710964
lug,0.9337068200111389,0.9591146111488342,0.8849859237670898,,0.9429338405717094
pcm,0.9624432921409607,0.9213719367980957,0.9096508622169495,,0.9400817605684388
luo,0.9465832710266113,0.9373509883880615,0.9069969654083252,,0.9399876864451282
kin,0.9463362693786621,0.9314321279525757,0.9069194793701172,,0.9370748749319112
xho,0.9169430732727051,0.9509766697883606,0.8852038383483887,,0.9312000960673926
wol,0.9391730427742004,0.924668550491333,0.9155218005180359,,0.9309925515696688
swa,0.9378891587257385,0.9187781810760498,0.9079318046569824,,0.9271788473399181
bbj,0.8863104581832886,0.9516040086746216,0.9107000231742859,,0.9184898441692568
yor,0.8268261551856995,0.9471297860145569,0.8409827351570129,,0.8843744667071216
