,DATE,ORG,PER,LOC,Mean
twi,0.9769489765167236,0.9890479445457458,0.985714316368103,0.9714669585227966,0.9807945489883423
kin,0.9793729782104492,0.9882451295852661,0.9787659645080566,0.9707260727882385,0.9792775362730026
nya,0.9754449129104614,0.9887462854385376,0.9885113835334778,0.956737756729126,0.9773600846529007
luo,0.9771163463592529,0.9789168834686279,0.9762073755264282,0.9664862155914307,0.9746817052364349
tsn,0.9801304936408997,0.9744338989257812,0.9854178428649902,0.956311821937561,0.974073514342308
ibo,0.9865606427192688,0.9848105907440186,0.9832314848899841,0.9408380389213562,0.9738601893186569
sna,0.9838206171989441,0.9839804768562317,0.9848511815071106,0.9424567222595215,0.973777249455452
zul,0.9765222668647766,0.9857027530670166,0.9801591634750366,0.9492353200912476,0.9729048758745193
lug,0.9633468985557556,0.9559524655342102,0.9962018132209778,0.9730371832847595,0.9721345901489258
ewe,0.9626264572143555,0.9835898876190186,0.9822065830230713,0.9571363925933838,0.9713898301124573
xho,0.9795357584953308,0.9744641184806824,0.981864869594574,0.9373102784156799,0.9682937562465668
wol,0.9777798056602478,0.9776370525360107,0.9832692742347717,0.9340469241142273,0.9681832641363144
mos,0.9515752792358398,0.9838973879814148,0.985706090927124,0.9423568248748779,0.9658838957548141
fon,0.9593421816825867,0.9813007116317749,0.984619677066803,0.927852988243103,0.9632788896560669
yor,0.9694597721099854,0.9845685958862305,0.9725745916366577,0.9239671230316162,0.9626425206661224
bam,0.9644856452941895,0.9612405300140381,0.9750087261199951,0.9426712989807129,0.9608515501022339
bbj,0.9614360332489014,0.9775869846343994,0.9824188351631165,0.9206724762916565,0.9605285823345184
hau,0.9436866044998169,0.973915696144104,0.9807136058807373,0.9219589829444885,0.9550687223672867
swa,0.9134401679039001,0.9591041207313538,0.9750056266784668,0.9677008986473083,0.9538127034902573
pcm,0.9022554755210876,0.9472193121910095,0.9849509596824646,0.9620816707611084,0.9491268545389175
