,LOC,PER,ORG,DATE,Mean
lug,0.930008411799769,0.9709677564789908,0.9423825571153341,0.9560121009817476,0.9498427065939604
kin,0.9122184863597276,0.9346511412137224,0.9500715337442395,0.9448864235921938,0.9354568962274707
twi,0.9235622370502908,0.9465951463488017,0.9644968837150072,0.9036138638459036,0.9345670327400009
nya,0.9079651839570747,0.9568241592459937,0.9484575011522131,0.9238330647148084,0.9342699772675225
luo,0.9300326823146323,0.9219913848963802,0.9611716034343868,0.9179547471033932,0.9327876044371981
sna,0.8744536932570577,0.9417041702432797,0.9465370371149604,0.9590068578334796,0.9304254396121943
zul,0.8940093431712736,0.9167699463536257,0.9524841621461566,0.9425044088392984,0.9264419651275886
ibo,0.8622482142428304,0.9428625977457741,0.9271807428763927,0.9613124994826502,0.9234010135869118
hau,0.8524270718142422,0.9411269395760379,0.9320430652350897,0.9284123701492105,0.9135023616936451
xho,0.8364304919504931,0.9057069425998291,0.9371805786806606,0.9580488807332737,0.9093417234910641
mos,0.8643481315796817,0.9295372293400801,0.9453986778029647,0.8934598105935638,0.9081859623290726
wol,0.8364469216091172,0.9471029077829274,0.9349659000746848,0.9099563130486213,0.9071180106288378
tsn,0.8435169666670245,0.9163696559939518,0.9243874930755652,0.9368608769939029,0.905283748182611
swa,0.9065366665662731,0.9188094799992896,0.9108640939123775,0.8794246978103686,0.9039087345720773
bam,0.881226045204374,0.9383771997922666,0.8455473286017422,0.9220378528659333,0.896797106616079
ewe,0.8654007916225314,0.9060455209867352,0.9433851498211685,0.78467264479062,0.8748760268052638
fon,0.8052058465399143,0.9206824127275144,0.9214978871306188,0.8467211919257296,0.8735268345809443
pcm,0.860279671977173,0.9457324044891371,0.8705842980242312,0.768384990776155,0.8612453413166741
yor,0.7645421464509696,0.8792581348620172,0.9136259680586708,0.8713802712044637,0.8572016301440303
bbj,0.7145158581895374,0.9240097141715156,0.8824647345172938,0.8147648391718862,0.8339387865125583
