,LOC,PER,ORG,DATE,Mean
kin,,0.954433154134572,0.9310138470213845,,0.9427235005779782
sna,0.8541404923202627,0.9484742677974809,0.9542914242881286,,0.9189687281352907
twi,0.8313193085304027,0.9609029679233687,0.9483607134476811,,0.9135276633004842
nya,0.8428751307498579,0.9576314413903821,0.9236037161635738,,0.9080367627679379
mos,0.8795420498339903,0.9395393304149684,0.8987353894788067,,0.9059389232425885
ewe,,0.9287177824757429,0.883096447690061,,0.9059071150829019
fon,0.8677186766001324,0.9256612267042085,0.9237739313289454,,0.905717944877762
wol,0.8675677144925193,,0.9353543901668437,,0.9014610523296815
hau,0.8386067634809786,0.959470761790517,,,0.8990387626357479
lug,0.7918976189829473,0.9455770663790168,0.9367842132654605,,0.8914196328758083
xho,0.8557785417209183,0.9113202372182929,0.8933968301528951,,0.8868318696973687
zul,0.8287627057544867,,0.9430668990443885,,0.8859148023994377
ibo,0.8568223006781692,,0.9117428539412813,,0.8842825773097253
pcm,0.8102795153539535,0.9515619821334517,,,0.8809207487437025
luo,0.8692607668783892,0.9427096389740313,0.8276004081959346,,0.8798569380161183
swa,0.7871021863195169,0.946298406507667,0.8962942067779199,,0.8765649332017013
yor,0.8228645922900947,,0.9295600049029142,,0.8762122985965044
bbj,0.7681965077974724,0.9299325714750633,0.9301745981513297,,0.8761012258079551
tsn,0.8149001063947036,,0.9369629763807864,,0.875931541387745
bam,0.7835894912910905,,0.90909391679328,,0.8463417040421852
