,ORG,DATE,PER,LOC,Mean
lug,0.9999977946281433,,0.9999989867210388,0.999997615814209,0.999998132387797
kin,0.9999940991401672,,0.9999974966049194,0.9999951124191284,0.9999955693880717
nya,0.9999920129776001,,0.9999977350234985,0.9999968409538269,0.9999955296516418
xho,0.9999942183494568,,0.999995231628418,0.9999966025352478,0.9999953508377075
ibo,0.9999943971633911,,0.9999966025352478,0.9999947547912598,0.9999952514966329
zul,0.9999943971633911,,0.9999954104423523,0.999994695186615,0.9999948342641195
yor,0.9999926686286926,,0.9999966621398926,0.9999945759773254,0.9999946355819702
tsn,0.9999901056289673,,0.9999982714653015,0.9999950528144836,0.9999944766362509
sna,0.9999927282333374,,0.9999939799308777,0.9999961853027344,0.9999942978223165
twi,0.999991774559021,,0.9999963045120239,0.9999940991401672,0.9999940594037374
wol,0.9999893307685852,,0.9999966621398926,0.9999952912330627,0.9999937613805135
ewe,0.9999929666519165,,0.9999925494194031,0.9999952912330627,0.9999936024347941
hau,0.9999899864196777,,0.9999968409538269,0.9999937415122986,0.9999935229619344
bam,0.9999905824661255,,0.9999953508377075,0.9999942183494568,0.9999933838844299
fon,0.9999905228614807,,0.9999949932098389,0.9999942779541016,0.9999932646751404
mos,0.9999896883964539,,0.9999949932098389,0.9999939203262329,0.9999928673108419
bbj,0.999992847442627,,0.9999927282333374,0.9999908208847046,0.9999921321868896
luo,0.999983549118042,,0.999996542930603,0.9999942779541016,0.9999914566675822
swa,0.999979555606842,,0.9999932646751404,0.9999881386756897,0.999986986319224
pcm,0.999971866607666,,0.9999908208847046,0.9999844431877136,0.9999823768933614
