,ORG,DATE,PER,LOC,Mean
twi,0.9998676180839539,,0.9999043941497803,0.9980692267417908,0.9992804129918417
wol,0.9994460344314575,,0.9997283220291138,0.998184859752655,0.9991197387377421
hau,0.9996839761734009,,0.9996756315231323,0.9979767203330994,0.9991121093432108
mos,0.9998374581336975,,0.9998860955238342,0.9975440502166748,0.9990892012914022
kin,0.9997626543045044,,0.9997504353523254,0.9972972869873047,0.9989367922147115
luo,0.9993304014205933,,0.9998772740364075,0.9975009560585022,0.9989028771718343
ibo,0.9998318552970886,,0.9998238682746887,0.9970121383666992,0.9988892873128256
lug,0.9999428987503052,,0.9995213150978088,0.9971278309822083,0.9988640149434408
zul,0.99983811378479,,0.9997596740722656,0.9969586730003357,0.9988521536191305
sna,0.9997945427894592,,0.9998452067375183,0.9968924522399902,0.9988440672556559
ewe,0.999860405921936,,0.999660313129425,0.9969839453697205,0.9988348881403605
nya,0.9997705221176147,,0.9997247457504272,0.9969984889030457,0.9988312522570292
bam,0.9998126029968262,,0.9997302889823914,0.9969193339347839,0.9988207419713339
xho,0.9998440742492676,,0.9996647834777832,0.9969382882118225,0.9988157153129578
fon,0.9998196959495544,,0.9996824264526367,0.9969156980514526,0.9988059401512146
bbj,0.9998149275779724,,0.9996473789215088,0.9967416524887085,0.9987346529960632
tsn,0.9992163181304932,,0.9998347163200378,0.9969669580459595,0.9986726641654968
swa,0.9988850355148315,,0.9996523857116699,0.9971289038658142,0.9985554416974386
pcm,0.9990796446800232,,0.9993101954460144,0.9971712827682495,0.9985203742980957
yor,0.9998378753662109,,,0.9969618916511536,0.9983998835086823
