,LOC,ORG,PER,DATE
bam,0.9995182156562805,0.9996572136878967,0.9996484518051147,0.9995115995407104
bbj,0.9998078942298889,0.9999443292617798,0.9998530149459839,0.999858558177948
ewe,0.999864399433136,0.99985271692276,0.9995731115341187,0.9997649192810059
fon,0.999548614025116,0.9997564554214478,0.9994103312492371,0.9995602369308472
hau,0.9998573660850525,0.9999287724494934,0.9999098777770996,0.9997252225875854
ibo,0.9997684359550476,0.9996547698974609,0.9997801780700684,0.9998511075973511
kin,0.9999061822891235,0.9999773502349854,0.9999431371688843,0.9999548196792603
lug,0.9999715089797974,0.9999867677688599,0.9997918605804443,0.9999614357948303
luo,0.9998805522918701,0.9999247789382935,0.9997455477714539,0.9998399615287781
mos,0.999903678894043,0.9999129772186279,0.9996920228004456,0.9997568130493164
nya,0.9999412894248962,0.9999856352806091,0.9997510313987732,0.9999721646308899
pcm,0.999939501285553,0.9999447464942932,0.999829113483429,0.9999079704284668
sna,0.9999802112579346,0.9999858736991882,0.9998148679733276,0.9999669194221497
swa,0.9999016523361206,0.9999276995658875,0.9998716711997986,0.9998775124549866
tsn,0.9999166131019592,0.9999675750732422,0.999794602394104,0.9999285340309143
twi,0.9998497366905212,0.9998964667320251,0.9998540282249451,0.9998128414154053
wol,0.9998116493225098,0.9999016523361206,0.9996354579925537,0.9998323321342468
xho,0.9999409317970276,0.9999529123306274,0.9994499683380127,0.9999706745147705
yor,0.9998413324356079,0.9999068379402161,0.9997320771217346,0.9996880888938904
zul,0.9998735189437866,0.9999568462371826,0.9997931122779846,0.999830961227417
