,LOC,ORG,PER,DATE
bam,0.9999969005584717,0.9999923706054688,0.9999908208847046,
bbj,0.9999942779541016,0.999994695186615,0.999984622001648,
ewe,0.9999951720237732,0.9999968409538269,0.9999908208847046,
fon,0.9999971389770508,0.999995768070221,0.9999926686286926,
hau,0.9999968409538269,0.9999976754188538,0.9999842047691345,
ibo,0.9999980330467224,0.9999953508377075,,
kin,0.9999982118606567,0.9999943971633911,0.9999867081642151,
lug,,0.9999980926513672,0.9999929666519165,
luo,,0.9999844431877136,0.9999951124191284,
mos,0.9999967813491821,0.999995231628418,0.999980092048645,
nya,0.9999984502792358,0.999995231628418,0.999995231628418,
pcm,0.9999949336051941,0.9999966621398926,0.999989926815033,
sna,0.9999982714653015,0.9999979138374329,0.9999951720237732,
swa,0.9999966621398926,0.9999935626983643,0.9999954700469971,
tsn,0.9999971985816956,0.9999960660934448,,
twi,0.9999952912330627,0.9999976754188538,0.9999867081642151,
wol,0.9999979734420776,0.9999967813491821,0.9999949932098389,
xho,0.9999986290931702,0.9999939799308777,0.9999951720237732,
yor,0.9999927878379822,0.9999953508377075,,
zul,0.9999953508377075,0.9999881386756897,0.9999912977218628,
