,PER,ORG,LOC,DATE
bam,0.8595799207687378,0.9674137830734253,0.9652174115180969,
bbj,0.8768994212150574,0.9790469408035278,0.9485438466072083,
ewe,0.8822234869003296,0.9650546312332153,0.9687407612800598,
fon,0.87553870677948,0.9779973030090332,0.9582229852676392,
hau,0.8784766793251038,0.9715006947517395,0.9481536149978638,
ibo,0.8670519590377808,0.9765809178352356,0.9577505588531494,
kin,0.8702742457389832,0.9552145600318909,0.9572446942329407,
lug,0.8709917664527893,0.9546173810958862,0.9460931420326233,
luo,0.8920556306838989,0.9514951109886169,0.9641754031181335,
mos,0.8740159869194031,0.9737077951431274,0.9638307690620422,
nya,0.8849415183067322,0.9678404331207275,0.9575291872024536,
pcm,0.8917203545570374,0.9320642352104187,0.9636552333831787,
sna,0.8843439817428589,0.9671707153320312,0.9745252728462219,
swa,0.8835534453392029,0.9409645795822144,0.9488856792449951,
tsn,0.8782559037208557,0.9666847586631775,0.9536357522010803,
twi,0.8855617642402649,0.9827185273170471,0.9664084315299988,
wol,0.8700793385505676,0.9635165333747864,0.9541242718696594,
xho,0.870068371295929,0.9685027599334717,0.9610675573348999,
yor,0.8653455972671509,0.9693401455879211,0.9344241619110107,
zul,0.8677027225494385,0.9801744818687439,0.9603025913238525,
