,PER,ORG,LOC,DATE
bam,0.8782132267951965,0.9674112200737,0.9746728539466858,
bbj,0.8936256170272827,0.9833691716194153,0.9629042744636536,
ewe,0.8957800269126892,0.9822549819946289,0.9786260724067688,
fon,0.8904678225517273,0.9820994138717651,0.9682888984680176,
hau,0.8943630456924438,0.9735159277915955,0.954720139503479,
ibo,0.8870875239372253,0.9818695187568665,0.967517614364624,
kin,0.8861790299415588,0.963039755821228,0.9678043127059937,
lug,0.8903658390045166,0.9615480899810791,0.9622954726219177,
luo,0.8944689631462097,0.9621537327766418,0.9746840596199036,
mos,0.8941240906715393,0.9805644154548645,0.9748350381851196,
nya,0.8972281813621521,0.9752869606018066,0.9689525961875916,
pcm,0.9044225215911865,0.9445070028305054,0.9741012454032898,
sna,0.898768424987793,0.9721176028251648,0.98000568151474,
swa,0.8945168256759644,0.956166684627533,0.9602226614952087,
tsn,0.8987289667129517,0.9758787155151367,0.9657657742500305,
twi,0.895604133605957,0.9877236485481262,0.9731788039207458,
wol,0.887293815612793,0.9724589586257935,0.9651944041252136,
xho,0.8869515657424927,0.9754613041877747,0.9686465263366699,
yor,0.8869708180427551,0.9741415977478027,0.9508153796195984,
zul,0.8831624388694763,0.9837017059326172,0.9762113690376282,
