,PER,ORG,LOC,DATE
bam,,0.9736607670783997,0.9753956198692322,
bbj,,0.9819650053977966,0.9579951763153076,
ewe,0.9075281023979187,0.9782734513282776,,
fon,0.9075543880462646,0.980668842792511,0.9726117849349976,
hau,0.9012467861175537,0.9766384959220886,,
ibo,,0.9783273339271545,0.9698854088783264,
kin,,0.9689599275588989,0.906046986579895,
lug,0.8932536840438843,0.9693435430526733,,
luo,0.9008023738861084,0.9623347520828247,,
mos,0.9062269926071167,0.9804220795631409,,
nya,,0.9771834015846252,0.974722683429718,
pcm,0.8937880992889404,,0.9719657301902771,
sna,0.9021487832069397,,0.9788975715637207,
swa,0.9073566198348999,,0.9645451903343201,
tsn,,0.9742183685302734,0.9671352505683899,
twi,0.9215951561927795,0.9882725477218628,0.97114497423172,
wol,,0.9750087261199951,0.968059778213501,
xho,0.9030976891517639,,0.9705246090888977,
yor,,0.978924572467804,0.9533527493476868,
zul,,,0.9700653553009033,
