,PER,ORG,LOC,DATE
bam,,0.9678077697753906,0.9720112085342407,
bbj,,0.9818905591964722,0.9574166536331177,
ewe,0.9032998085021973,0.972693145275116,,
fon,0.9010645747184753,0.9817951321601868,0.9667391777038574,
hau,0.9002816081047058,0.9762439131736755,0.9577721357345581,
ibo,,0.9761165976524353,0.9662818908691406,
kin,0.8916620016098022,0.9634436368942261,0.9657242298126221,
lug,0.893440306186676,0.959485650062561,,
luo,0.9128639101982117,0.9552866220474243,,
mos,0.8962935209274292,0.9767297506332397,,
nya,0.9114815592765808,0.9719167947769165,0.9665898084640503,
pcm,0.9017999172210693,0.9368780255317688,0.9697389602661133,
sna,0.9061911106109619,0.9698798656463623,0.9783821105957031,
swa,0.9089919328689575,0.9511892199516296,0.9600833058357239,
tsn,,0.9704926609992981,0.9624580144882202,
twi,0.9107140302658081,0.9860280752182007,0.9716280698776245,
wol,0.8974494338035583,0.9698761105537415,0.9638860821723938,
xho,0.8949068188667297,,0.9668578505516052,
yor,,0.9738155603408813,0.9457601308822632,
zul,0.8930277824401855,,0.9679796695709229,
