,PER,ORG,LOC,DATE
bam,0.8849013447761536,0.9643798470497131,0.9752253293991089,0.9770094156265259
bbj,0.9021393656730652,0.9822900295257568,0.9628098011016846,0.9687844514846802
ewe,0.9028619527816772,0.9787153601646423,0.9774260520935059,0.9530222415924072
fon,0.8988303542137146,0.9796245694160461,0.9658957719802856,0.9620642066001892
hau,0.8994483351707458,0.9757721424102783,0.9473259449005127,0.9419176578521729
ibo,0.8963057398796082,0.978110134601593,0.9675168395042419,0.9898880124092102
kin,0.8948245644569397,0.9619566202163696,0.9644495844841003,0.98494952917099
lug,0.8982342481613159,0.9585674405097961,0.9577595591545105,0.9877234101295471
luo,0.9036405086517334,0.9586238265037537,0.9728572368621826,0.9838475584983826
mos,0.9008009433746338,0.9782866835594177,0.9723856449127197,0.9728593230247498
nya,0.9060853123664856,0.9803013205528259,0.9700162410736084,0.9702669382095337
pcm,0.912412166595459,0.940152108669281,0.9729849696159363,0.9188639521598816
sna,0.9020777940750122,0.9703993201255798,0.9763880372047424,0.9884023070335388
swa,0.9037976264953613,0.950144350528717,0.9574965834617615,0.9324097037315369
tsn,0.9064825773239136,0.9731405973434448,0.9669840335845947,0.986758291721344
twi,0.9035152792930603,0.9865469336509705,0.9704581499099731,0.9802310466766357
wol,0.8966683149337769,0.9723660349845886,0.9643547534942627,0.9854794144630432
xho,0.8947128653526306,0.9754659533500671,0.9659491777420044,0.9771324992179871
yor,0.8961538076400757,0.9711933732032776,0.9532381296157837,0.9762140512466431
zul,0.8924781084060669,0.981732964515686,0.9762956500053406,0.9838003516197205
