,LOC,DATE,ORG,PER,Mean
lug,,,0.9892578721046448,0.9444338083267212,0.9859375710840579
nya,0.9846836924552917,,0.982774555683136,0.9597155451774597,0.9828055248810694
kin,0.9823071360588074,,0.9795324206352234,0.9429444670677185,0.9794591894516578
hau,0.9788355231285095,,0.983189046382904,0.9348868727684021,0.9792382304485028
wol,0.9791664481163025,,0.9807150959968567,0.956074059009552,0.9790228215547708
ibo,0.9845315217971802,,0.9721778631210327,,0.9783546924591064
twi,0.973243236541748,,0.9856324195861816,0.9357343316078186,0.9777569243541131
zul,0.9708515405654907,,0.9860499501228333,0.9501345753669739,0.9773616618835009
tsn,0.978485107421875,,0.9742347002029419,,0.9763599038124084
sna,0.9745825529098511,,0.9811365008354187,0.9341449737548828,0.9761781979065675
mos,0.9748921394348145,,0.9773914217948914,0.9377535581588745,0.9746653105203922
xho,0.9777026176452637,,0.9662612676620483,0.9401281476020813,0.9707567966901339
bam,0.9745174050331116,,0.9679235219955444,0.9397439360618591,0.9700098278430792
fon,0.9718040227890015,,0.9695706367492676,0.9368659257888794,0.9693865065391247
luo,,,0.9691352248191833,0.9561368823051453,0.9681723846329583
ewe,0.9509342908859253,,0.9745112657546997,0.9426593780517578,0.9619511090792142
yor,0.9612686634063721,,0.9607360363006592,,0.9610023498535156
bbj,0.9526809453964233,,0.9594210982322693,0.9378304481506348,0.9553502305195882
swa,0.9466878771781921,,0.9471617937088013,0.9454702138900757,0.9468688884606729
pcm,0.9368521571159363,,0.9484727382659912,0.9346659779548645,0.9423548911626523
