,LOC,DATE,ORG,PER,Mean
hau,0.9895552396774292,0.9763262271881104,0.9876328110694885,0.9068068265914917,0.9824866311890739
luo,0.9880077838897705,0.9773415923118591,0.9789144396781921,0.9525251388549805,0.9806707230481234
xho,0.9861733913421631,0.9704328179359436,0.9864354133605957,0.9388762712478638,0.9799193910190037
ibo,0.9900690317153931,0.9765269756317139,0.9764902591705322,0.936211884021759,0.9798646809218766
kin,0.9883854389190674,0.9745528101921082,0.9814310073852539,0.9144760370254517,0.979716668655346
lug,0.9783007502555847,0.9748818874359131,0.989893913269043,0.9270812273025513,0.9796243666054366
nya,0.98772132396698,0.9673311710357666,0.98575758934021,0.949040412902832,0.9794588692776569
zul,0.9766790270805359,0.9743497967720032,0.9857269525527954,0.9509788751602173,0.9781928852006987
tsn,0.9878329038619995,0.9698848724365234,0.9789124131202698,0.9473010301589966,0.9780565817634781
wol,0.9879276156425476,0.9655839204788208,0.9815028309822083,0.9546806216239929,0.9777236418290571
twi,0.9805874824523926,0.9604839086532593,0.9849770665168762,0.9144170880317688,0.9737668261899577
mos,0.9796674251556396,0.9598191380500793,0.9842646718025208,0.9283832311630249,0.9733837316562604
ewe,0.9746766686439514,0.9721962213516235,0.9739728569984436,0.936524510383606,0.9726518531898399
sna,0.9792147874832153,0.9490407705307007,0.98529052734375,0.9155132174491882,0.9697360853096108
bam,0.9739116430282593,0.9649912118911743,0.9654454588890076,0.9293466806411743,0.9671091065778361
yor,0.9679136276245117,0.9615204334259033,0.9664219617843628,0.9559734463691711,0.9650434735533479
fon,0.9756900072097778,0.9431740641593933,0.9713507294654846,0.9275037050247192,0.9624724341677381
swa,0.9679272174835205,0.956584095954895,0.9502663612365723,0.9547086358070374,0.9581670017985554
bbj,0.9486207962036133,0.9597383737564087,0.9648576378822327,0.9241751432418823,0.9568671491238978
pcm,0.9523072242736816,0.9416449666023254,0.9627742767333984,0.9396024942398071,0.9519138529703215
