,LOC,PER,ORG,DATE,Mean
sna,0.9929531216621399,0.9759281873703003,0.9921554327011108,,0.9916131777583428
hau,0.9930350184440613,0.9754438400268555,0.9882223010063171,,0.9897691416290572
twi,0.988025963306427,0.9747132658958435,0.9886362552642822,,0.98756028796142
xho,0.9890142679214478,0.9728252291679382,0.9874746799468994,,0.9873716864945754
lug,0.9825578331947327,0.981428325176239,0.9919220805168152,,0.9869109965720266
mos,0.9910332560539246,0.9748725295066833,0.9832347631454468,,0.9864399635566855
wol,0.9915153384208679,0.9803279042243958,0.9799728989601135,,0.9854375405131646
luo,0.9912286400794983,0.981471598148346,0.979759156703949,,0.9852662210194569
nya,0.9887886047363281,0.9842750430107117,0.9809495210647583,,0.9848354391331943
tsn,0.9879197478294373,0.9812146425247192,0.9811897873878479,,0.984365703924647
kin,0.9867980480194092,0.9767317175865173,0.9823397397994995,,0.9841252801553259
ibo,0.989251434803009,0.9802874326705933,0.9790117144584656,,0.9839139816895971
zul,0.9795437455177307,0.9800951480865479,0.9869447946548462,,0.9830660178976239
fon,0.9851829409599304,0.9657868146896362,0.9786843657493591,,0.9810196813547386
ewe,0.9851227402687073,0.9689958691596985,0.9774799346923828,,0.9806048015378556
bam,0.9835840463638306,0.9726622104644775,0.9758245944976807,,0.9793057104326645
pcm,0.9771099090576172,0.9730369448661804,0.9783828258514404,,0.9774797963646223
yor,0.9725020527839661,0.9689928293228149,0.9755321741104126,,0.973732720006187
swa,0.9830623865127563,0.9797022342681885,0.960021436214447,,0.9720038164336726
bbj,0.96373051404953,0.9624441266059875,0.967376708984375,,0.9653776029370865
