,LOC,PER,ORG,DATE,Mean
lug,,0.9559751749038696,0.9918171167373657,,0.9879769086837769
sna,0.9870215058326721,0.9479349851608276,,,0.9828336643321174
kin,,,0.9823852777481079,,0.9823852777481079
hau,,0.9551072120666504,0.9849096536636353,,0.9817165349211011
ibo,0.9872773289680481,,0.9736212491989136,,0.9804492890834808
nya,,,0.9799638390541077,,0.9799638390541077
xho,0.981361985206604,0.9428060054779053,,,0.9772309873785291
tsn,0.9812630414962769,,0.970248281955719,,0.9757556617259979
wol,,,0.9743555784225464,,0.9743555784225464
mos,,0.9455652236938477,0.977645218372345,,0.9742080760853631
zul,0.9727945923805237,,,,0.9727945923805237
luo,,0.9504801034927368,0.9744164943695068,,0.9718518810612815
ewe,,0.9459825158119202,0.9676501154899597,,0.9653285869530269
yor,0.9562142491340637,,0.9568614363670349,,0.9565378427505493
swa,,0.9558568000793457,,,0.9558568000793457
bbj,0.9408016204833984,,0.961294949054718,,0.9510482847690582
twi,,0.9507637619972229,,,0.9507637619972229
pcm,0.9467999935150146,0.9397115707397461,,,0.9460405196462359
bam,,,0.9392046332359314,,0.9392046332359314
fon,,0.9368115067481995,,,0.9368115067481995
