,LOC,PER,DATE,ORG,Mean
ewe,0.9988276709303401,0.996761820392383,0.9983170234473736,0.9974570911868968,0.9978409014892484
nya,0.999590995257573,0.9982270019988531,0.993063273047803,0.9997446539764524,0.9976564810701704
tsn,0.9993375777208626,0.9967756763961472,0.9953658087905324,0.9983402956071775,0.99745483962868
luo,0.9989352225919218,0.9969591773146558,0.993913265630049,0.9993929717852633,0.9973001593304724
pcm,0.9977440018659972,0.9966349030268613,0.9952615443734375,0.9995574410531832,0.9972994725798698
swa,0.9979398833720309,0.9971561599961885,0.9953705063674796,0.9986367933024007,0.997275835759525
yor,0.9971241452240008,0.9972671894847185,0.9952180993140116,0.9991921800814814,0.9972004035260531
hau,0.9993318292736949,0.9938244640557843,0.9954943324794332,0.9994443284762132,0.9970237385712815
bam,0.997948939314893,0.9946686533644424,0.9983283134480437,0.9966814648868457,0.9969068427535562
sna,0.9983029353648598,0.9967146034418968,0.9906948652567311,0.9998401121608143,0.9963881290560755
lug,0.9996799726948689,0.9953464356763236,0.990746619739638,0.9997659025087472,0.9963847326548945
twi,0.9968024749327394,0.9956418003792377,0.9926300181958809,0.9994395218260917,0.9961284538334875
mos,0.996477541225179,0.9956080920947322,0.9931405199209957,0.9992173272112811,0.996110870113047
fon,0.997631308511939,0.9976868083680882,0.9906296244715501,0.9968595629229977,0.9957018260686438
bbj,0.9971173703924179,0.9933814057633974,0.9930978436280673,0.9987016130171108,0.9955745582002483
wol,0.9953335042773878,0.9967193040648874,0.9923745696141661,0.9972109104257408,0.9954095720955456
ibo,0.9966471645267505,0.9954149203981774,0.9923501511775529,0.9966538002211289,0.9952665090809023
kin,0.9967660925758335,0.9939589942694247,0.9927695330931336,0.9975029519708334,0.9952493929773063
zul,0.9930842994863072,0.9976424491223795,0.9987408142621421,0.9897766576986748,0.9948110551423759
xho,0.9958193232067182,0.9981111029910789,0.9915626371363567,0.9846723265337038,0.9925413474669644
