,ORG,DATE,LOC,PER,Mean
lug,0.8823053248116544,0.8425375585367763,0.9020039358970545,0.9778346274142318,0.9011703616649293
kin,0.9177750774047191,0.8587324802490369,0.8814328662863109,0.9161577294966627,0.8935245383591824
twi,0.9330546731825995,0.8255497975106412,0.8431314077354393,0.9367518613831267,0.8846219349529516
ibo,0.8947919912552652,0.9041893526236966,0.8077859106156745,0.9045446481052714,0.8778279756499768
luo,0.9181257406449527,0.8179818288569747,0.8461591251536539,0.9289260244342964,0.8777981797724694
sna,0.9131899837929001,0.9094900522853231,0.7681223964305806,0.9187384790389888,0.8773852278869482
swa,0.8715147626569282,0.7778826341909518,0.8596014612272512,0.9388898504255182,0.8619721771251623
nya,0.9311837406718868,0.824666935293851,0.7943315800884215,0.8966645789111052,0.8617117087413161
tsn,0.9073423504645548,0.8536208710286428,0.725589312518675,0.9121663954741243,0.8496797323714992
zul,0.9069620607168072,0.8342155041769891,0.7744281333349747,0.8601007710526225,0.8439266173203483
xho,0.8850368361182268,0.90567748193586,0.6669177477706352,0.88827086767167,0.836475733374098
hau,0.8753294348097485,0.8304410485113266,0.6555330689889826,0.8928791876532058,0.8135456849908158
wol,0.882851324733008,0.804569173465534,0.6626125005846063,0.8874818195728421,0.8093787045889976
ewe,0.8961793115608013,0.6336702232596679,0.7809548571237758,0.916170487730649,0.8067437199187235
mos,0.8839658885088829,0.697569178976761,0.7148271647222202,0.895439202148646,0.7979503585891274
bam,0.7930027076292459,0.7578594101627784,0.7321243524237856,0.8803281685556659,0.7908286596928689
pcm,0.8479856218424787,0.5635266555139603,0.798430097714609,0.9346192310014965,0.7861404015181361
fon,0.8657405532793442,0.707811777640393,0.6448489270026236,0.9127021553705891,0.7827758533232375
yor,0.8434086472569111,0.7166619249097962,0.5028127550234339,0.7733015485541274,0.7090462189360672
bbj,0.7060010714282619,0.6430361194576681,0.46360832621724174,0.9126496566901378,0.6813237934483274
