,DATE,PER,ORG,LOC,Mean
tsn,0.9999918960092694,0.9999926045208535,0.9999938581752545,0.9999930817637475,0.9999928601172812
wol,0.9999950519703342,0.9999934418250962,0.9999940961079449,0.9999868914938599,0.9999923703493088
zul,0.9999938385012066,0.9999935033383711,0.9999901888230678,0.9999907060778259,0.9999920591851179
mos,0.9999940229488671,0.9999918962291773,0.9999799740475707,0.9999927679672672,0.9999896652982206
xho,0.999995235835689,0.9999841573613412,0.9999959731994595,0.9999826207885544,0.999989496796261
ibo,0.9999870022910337,0.9999861681789368,0.9999882112744733,0.9999896718606075,0.9999877634012628
ewe,0.9999747282547664,0.9999914113054896,0.9999892429747326,0.9999947479672834,0.9999875326255679
hau,0.9999739376649408,0.9999964620394063,0.9999872909706868,0.9999877566375555,0.9999863618281473
lug,0.999978187156654,0.9999872606721398,0.9999866087655437,0.9999888225007796,0.9999852197737793
fon,0.9999679188165341,0.999994490258103,0.9999902609871676,0.9999755094653476,0.9999820448817881
kin,0.9999811133668627,0.999993977058943,0.9999628727038031,0.9999893102717504,0.9999818183503397
twi,0.9999956516299778,0.9999801625266862,0.9999502669397023,0.9999948737747685,0.9999802387177837
bbj,0.9999879592944022,0.9999724629313602,0.9999927518366848,0.9999518445097236,0.9999762546430427
pcm,0.9999780893000098,0.9999886674828612,0.9999553067245854,0.9999797077494859,0.9999754428142356
bam,0.9999841483472146,0.9999874686367746,0.9999432708386277,0.9999866491250492,0.9999753842369165
sna,0.9999738753279651,0.9999820979730186,0.9999858609326769,0.9999562651683062,0.9999745248504917
nya,0.9999476256853883,0.9999958540097249,0.9999771333849168,0.9999766381506029,0.9999743128076581
luo,0.9999661931106465,0.9999528721520935,0.9999963086929821,0.9999747767593433,0.9999725376787664
swa,0.9999723834230363,0.9999835071408272,0.9999384353675095,0.9999950082557869,0.9999723335467899
yor,0.9999950417895881,0.9999476525947721,0.9999713649461319,0.9999697429771837,0.999970950576919
