,PER,ORG,DATE,LOC
bam,0.999933123588562,0.9999033808708191,0.9999152421951294,0.9999206066131592
bbj,0.9999160170555115,0.9998486638069153,0.9997769594192505,0.9998211860656738
ewe,0.9999063611030579,0.999893069267273,0.9998754858970642,0.9998442530632019
fon,0.9998104572296143,0.9999015927314758,0.9996341466903687,0.9998683929443359
hau,0.9999773502349854,0.9999603033065796,0.9999098777770996,0.9999678730964661
ibo,0.9999438524246216,0.9998676180839539,0.9999246001243591,0.9999108910560608
kin,0.999962329864502,0.9999333024024963,0.9998658895492554,0.9999517202377319
lug,0.9999805688858032,0.9999802708625793,0.999909520149231,0.9999483823776245
luo,0.9998756647109985,0.9998804926872253,0.999940037727356,0.9999274015426636
mos,0.9999268651008606,0.9999212026596069,0.999839723110199,0.9999454021453857
nya,0.999970555305481,0.9999552965164185,0.9998558163642883,0.9999535083770752
pcm,0.9998463988304138,0.9997835755348206,0.9998237490653992,0.9997686743736267
sna,0.9999503493309021,0.9999616146087646,0.9998098015785217,0.9999704957008362
swa,0.9999311566352844,0.9998981952667236,0.9998759627342224,0.9998957514762878
tsn,0.9999070167541504,0.9999237060546875,0.9999331831932068,0.9998641014099121
twi,0.9999464154243469,0.9999374151229858,0.9998806715011597,0.9999169707298279
wol,0.9999126195907593,0.9999034404754639,0.9999123215675354,0.999860405921936
xho,0.9998519420623779,0.9999480843544006,0.9999679327011108,0.9999416470527649
yor,0.9998334646224976,0.9998254179954529,0.9997098445892334,0.9997945427894592
zul,0.999930739402771,0.9999426603317261,0.9999250173568726,0.9998597502708435
