,LOC,PER,ORG,DATE,Mean
lug,,0.9875509142875671,0.9907125234603882,,0.9891317188739777
hau,,0.988476574420929,0.9847344756126404,,0.9866055250167847
kin,,,0.9833624362945557,,0.9833624362945557
twi,,0.9828229546546936,,,0.9828229546546936
sna,0.9800276160240173,0.9828841090202332,,,0.9814558625221252
nya,,,0.9792855978012085,,0.9792855978012085
mos,,0.9793395400047302,0.9784926176071167,,0.9789160788059235
ibo,0.9785832166671753,,0.9750862121582031,,0.9768347144126892
wol,,,0.9755630493164062,,0.9755630493164062
luo,,0.972486138343811,0.9763780236244202,,0.9744320809841156
xho,0.9741812944412231,0.9719251394271851,,,0.9730532169342041
zul,0.9718732833862305,,,,0.9718732833862305
tsn,0.9738782048225403,,0.9697346091270447,,0.9718064069747925
ewe,,0.9750362038612366,0.9673416018486023,,0.9711889028549194
swa,,0.968732476234436,,,0.968732476234436
fon,,0.9626642465591431,,,0.9626642465591431
pcm,0.9396640062332153,0.9702053070068359,,,0.9549346566200256
yor,0.9483839869499207,,0.9559084177017212,,0.9521462023258209
bbj,0.9281826019287109,,0.9611475467681885,,0.9446650743484497
bam,,,0.9353769421577454,,0.9353769421577454
