layer,model,rank_type,language,cosine,config
1,xlmr,top5,ewe,0.999935778696998,use1_use0_con0_max250_bat32
1,xlmr,top5,zul,0.9999172306712436,use1_use0_con0_max250_bat32
1,xlmr,top5,xho,0.9998851857915769,use1_use0_con0_max250_bat32
1,xlmr,top5,sna,0.9998763314831265,use1_use0_con0_max250_bat32
1,xlmr,top5,nya,0.999874089968645,use1_use0_con0_max250_bat32
1,xlmr,worst5,hau,0.9993379341074093,use1_use0_con0_max250_bat32
1,xlmr,worst5,pcm,0.9993447317370555,use1_use0_con0_max250_bat32
1,xlmr,worst5,swa,0.9994075078605398,use1_use0_con0_max250_bat32
1,xlmr,worst5,fon,0.9997152811608212,use1_use0_con0_max250_bat32
1,xlmr,worst5,lug,0.9997211290486382,use1_use0_con0_max250_bat32
2,xlmr,top5,ewe,0.9999873405015809,use1_use0_con0_max250_bat32
2,xlmr,top5,tsn,0.999984630900581,use1_use0_con0_max250_bat32
2,xlmr,top5,zul,0.9999839371635629,use1_use0_con0_max250_bat32
2,xlmr,top5,xho,0.9999799489384972,use1_use0_con0_max250_bat32
2,xlmr,top5,sna,0.9999793670824941,use1_use0_con0_max250_bat32
2,xlmr,worst5,pcm,0.9999216787451481,use1_use0_con0_max250_bat32
2,xlmr,worst5,hau,0.9999301943450527,use1_use0_con0_max250_bat32
2,xlmr,worst5,swa,0.999934165197446,use1_use0_con0_max250_bat32
2,xlmr,worst5,bbj,0.9999570865576972,use1_use0_con0_max250_bat32
2,xlmr,worst5,bam,0.9999574256136712,use1_use0_con0_max250_bat32
3,xlmr,top5,tsn,0.9999925852464489,use1_use0_con0_max250_bat32
3,xlmr,top5,sna,0.9999913632302129,use1_use0_con0_max250_bat32
3,xlmr,top5,luo,0.9999912472460184,use1_use0_con0_max250_bat32
3,xlmr,top5,ewe,0.9999911305734974,use1_use0_con0_max250_bat32
3,xlmr,top5,zul,0.999990440077049,use1_use0_con0_max250_bat32
3,xlmr,worst5,swa,0.9999764166861196,use1_use0_con0_max250_bat32
3,xlmr,worst5,pcm,0.9999767901288461,use1_use0_con0_max250_bat32
3,xlmr,worst5,bbj,0.9999830354719585,use1_use0_con0_max250_bat32
3,xlmr,worst5,hau,0.9999836127710882,use1_use0_con0_max250_bat32
3,xlmr,worst5,fon,0.9999838294630761,use1_use0_con0_max250_bat32
4,xlmr,top5,ewe,0.9999962110606279,use1_use0_con0_max250_bat32
4,xlmr,top5,sna,0.9999949389991265,use1_use0_con0_max250_bat32
4,xlmr,top5,tsn,0.9999943490746158,use1_use0_con0_max250_bat32
4,xlmr,top5,lug,0.9999943047058555,use1_use0_con0_max250_bat32
4,xlmr,top5,xho,0.9999935456084474,use1_use0_con0_max250_bat32
4,xlmr,worst5,swa,0.9999884290945824,use1_use0_con0_max250_bat32
4,xlmr,worst5,hau,0.9999895559943202,use1_use0_con0_max250_bat32
4,xlmr,worst5,pcm,0.999990113042798,use1_use0_con0_max250_bat32
4,xlmr,worst5,fon,0.9999909700551508,use1_use0_con0_max250_bat32
4,xlmr,worst5,mos,0.9999909783232047,use1_use0_con0_max250_bat32
5,xlmr,top5,tsn,0.9999855035825942,use1_use0_con0_max250_bat32
5,xlmr,top5,twi,0.9999848262040534,use1_use0_con0_max250_bat32
5,xlmr,top5,luo,0.999984785845647,use1_use0_con0_max250_bat32
5,xlmr,top5,sna,0.9999825173625294,use1_use0_con0_max250_bat32
5,xlmr,top5,ibo,0.9999822843518356,use1_use0_con0_max250_bat32
5,xlmr,worst5,swa,0.9999682933666934,use1_use0_con0_max250_bat32
5,xlmr,worst5,lug,0.9999695980100703,use1_use0_con0_max250_bat32
5,xlmr,worst5,pcm,0.9999718964762243,use1_use0_con0_max250_bat32
5,xlmr,worst5,yor,0.999972371245631,use1_use0_con0_max250_bat32
5,xlmr,worst5,fon,0.9999723983278691,use1_use0_con0_max250_bat32
6,xlmr,top5,luo,0.9999991312130979,use1_use0_con0_max250_bat32
