,LOC,ORG,DATE,PER
bam,0.999998152256012,0.999997615814209,0.9999958276748657,0.9999979138374329
bbj,0.9999904632568359,0.9999990463256836,0.9999970197677612,0.9999973177909851
ewe,0.9999977350234985,0.9999986886978149,0.9999909996986389,0.9999964237213135
fon,0.9999982118606567,0.9999982118606567,0.9999976754188538,0.9999948143959045
hau,0.9999969601631165,0.9999980926513672,0.9999948143959045,0.9999972581863403
ibo,0.9999879598617554,0.9999991655349731,0.9999974370002747,0.9999983310699463
kin,0.9999976754188538,0.9999963045120239,0.9999964237213135,0.9999973177909851
lug,0.999999463558197,0.9999975562095642,0.9999987483024597,0.9999974966049194
luo,0.9999995231628418,0.999997079372406,0.9999969601631165,0.9999896287918091
mos,0.9999972581863403,0.9999975562095642,0.9999963045120239,0.9999919533729553
nya,0.9999980926513672,0.9999971389770508,0.999987781047821,0.9999988079071045
pcm,0.9999982118606567,0.999994158744812,0.999976634979248,0.9999992251396179
sna,0.9999933838844299,0.9999952912330627,0.9999912977218628,0.9999970197677612
swa,0.9999988079071045,0.9999861717224121,0.9999819993972778,0.9999986290931702
tsn,0.9999985694885254,0.9999961853027344,0.9999971985816956,0.9999973773956299
twi,0.9999996423721313,0.9999985098838806,0.9999967217445374,0.9999982714653015
wol,0.9999954104423523,0.9999950528144836,0.9999982714653015,0.9999954700469971
xho,0.9999943375587463,0.9999979734420776,0.9999904036521912,0.9999933242797852
yor,0.9999879002571106,0.9999934434890747,0.9999985694885254,0.9999975562095642
zul,0.9999952912330627,0.9999986290931702,0.9999954700469971,0.9999944567680359
