,ORG,DATE,LOC,PER,Mean
kin,0.9659755825996399,0.9375868439674377,0.8914990425109863,0.8979494571685791,0.9232527315616608
lug,0.8753045201301575,0.9122832417488098,0.9125663638114929,0.9836196899414062,0.9209434539079666
twi,0.957566499710083,0.9048357009887695,0.8835163116455078,0.9315933585166931,0.9193779677152634
nya,0.9626311659812927,0.9106608629226685,0.8708018064498901,0.9288837909698486,0.918244406580925
luo,0.9495881199836731,0.9212563633918762,0.8883016109466553,0.9065859317779541,0.9164330065250397
wol,0.9480701684951782,0.9386323094367981,0.8390353322029114,0.9291910529136658,0.9137322157621384
tsn,0.9350077509880066,0.9213403463363647,0.8692902326583862,0.9273759722709656,0.9132535755634308
ibo,0.9546990394592285,0.9394541382789612,0.8334885835647583,0.9182896614074707,0.9114828556776047
zul,0.9412819147109985,0.9314185380935669,0.8577746152877808,0.9134534001350403,0.9109821170568466
ewe,0.9589338898658752,0.8614739179611206,0.8672477602958679,0.9218040108680725,0.9023648947477341
swa,0.9108276963233948,0.8266255855560303,0.9223437309265137,0.9427827000617981,0.9006449282169342
xho,0.9245170950889587,0.9322790503501892,0.8139007687568665,0.9221395254135132,0.8982091099023819
sna,0.9149196147918701,0.9212866425514221,0.8154664039611816,0.9244953989982605,0.8940420150756836
mos,0.94609534740448,0.8148484230041504,0.8266468644142151,0.9299535155296326,0.8793860375881195
pcm,0.8932014107704163,0.7907227277755737,0.8828582763671875,0.9469226002693176,0.8784262537956238
bam,0.8829303979873657,0.8897231817245483,0.8289239406585693,0.8792303204536438,0.8702019602060318
yor,0.9220265746116638,0.8892124891281128,0.7533151507377625,0.8924912214279175,0.8642613589763641
hau,0.8992825746536255,0.890405535697937,0.7427381277084351,0.9172700643539429,0.8624240756034851
fon,0.9267319440841675,0.8141354322433472,0.7807246446609497,0.9240179061889648,0.8614024817943573
bbj,0.9216583967208862,0.8204081058502197,0.7712821364402771,0.9105769991874695,0.8559814095497131
