,ORG,DATE,LOC,PER,Mean
twi,0.9852909445762634,,0.9745391011238098,0.9844842553138733,0.9814381003379822
ewe,0.9828838109970093,,0.9690352082252502,0.9816621541976929,0.9778603911399841
kin,0.9754342436790466,,0.9744032025337219,0.9826008677482605,0.9774794379870096
lug,0.9757343530654907,,,0.9786301851272583,0.9771822690963745
pcm,0.969780445098877,,0.9731066823005676,0.9873326420783997,0.9767399231592814
nya,0.9734545350074768,,0.9680787324905396,0.9875079989433289,0.9763470888137817
luo,0.9659342169761658,,,0.9831192493438721,0.9745267331600189
wol,0.9745637774467468,,0.9657841920852661,0.9804708957672119,0.973606288433075
mos,0.9743578433990479,,0.9644439816474915,0.9806845784187317,0.9731621344884237
fon,0.9756666421890259,,0.9627541303634644,0.9803110361099243,0.9729106028874716
tsn,0.9786717295646667,,0.9668805599212646,,0.9727761447429657
sna,0.9749361276626587,,0.9617666006088257,0.9809600114822388,0.9725542465845743
swa,0.9599555730819702,,0.9703826308250427,0.9839289784431458,0.9714223941167196
ibo,0.979955792427063,,0.9593833088874817,,0.9696695506572723
hau,0.9641759991645813,,0.9480617642402649,0.9796656370162964,0.9639678001403809
bam,0.9455807209014893,,0.9727823734283447,0.9649199843406677,0.9610943595568339
zul,0.9676121473312378,,0.945285439491272,0.9691792726516724,0.960692286491394
xho,0.967127799987793,,0.9571247696876526,0.956065833568573,0.9601061344146729
bbj,0.9695973992347717,,0.9323004484176636,0.9765587449073792,0.9594855308532715
yor,0.9642729163169861,,0.9394447803497314,,0.9518588483333588
