,ORG,DATE,LOC,PER,Mean
twi,0.9906727075576782,0.9776578545570374,0.9647130966186523,0.9816209673881531,0.9786661565303802
kin,0.9840549230575562,0.9800122976303101,0.9664551615715027,0.974189043045044,0.9761778563261032
luo,0.9828948378562927,0.976418137550354,0.9642770886421204,0.9735562205314636,0.9742865711450577
tsn,0.9810535311698914,0.9761444330215454,0.956834077835083,0.9806181192398071,0.9736625403165817
ibo,0.9838719964027405,0.9862547516822815,0.9492778778076172,0.9749440550804138,0.9735871702432632
zul,0.984638512134552,0.9778233170509338,0.9550285935401917,0.9734607338905334,0.9727377891540527
ewe,0.9886559247970581,0.9585475921630859,0.9602827429771423,0.9755319952964783,0.9707545638084412
nya,0.9801433086395264,0.9714248180389404,0.9468629360198975,0.9813593029975891,0.9699475914239883
wol,0.98208087682724,0.9757851958274841,0.938033401966095,0.9788515567779541,0.9686877578496933
sna,0.9766446948051453,0.9783884882926941,0.9420965313911438,0.977554976940155,0.9686711728572845
xho,0.9780299067497253,0.9821658730506897,0.9402111172676086,0.9692261219024658,0.9674082547426224
fon,0.9840247631072998,0.9619365334510803,0.9384695291519165,0.9776294231414795,0.965515062212944
mos,0.9845002293586731,0.9508649110794067,0.946507453918457,0.9780582189559937,0.9649827033281326
lug,0.9617385864257812,0.9715339541435242,0.9695901870727539,0.9549010992050171,0.9644409567117691
bbj,0.9807201623916626,0.9591196179389954,0.9290522336959839,0.9766443967819214,0.9613841027021408
bam,0.9544325470924377,0.9692994952201843,0.950774073600769,0.9677566885948181,0.9605657011270523
yor,0.9685634970664978,0.9693977236747742,0.9230634570121765,0.9678812623023987,0.9572264850139618
pcm,0.9637234210968018,0.919319212436676,0.9657406210899353,0.9795361161231995,0.9570798426866531
hau,0.9714871644973755,0.9580757021903992,0.9230353236198425,0.9747673273086548,0.956841379404068
swa,0.955413281917572,0.9253686666488647,0.9634218215942383,0.9822859168052673,0.9566224217414856
