,ORG,DATE,LOC,PER,Mean
twi,0.9910139441490173,,0.979759693145752,0.9857131242752075,0.9854955871899923
tsn,0.9845392107963562,,0.9723742008209229,0.9870253801345825,0.9813129305839539
ewe,0.9894026517868042,,0.974192202091217,0.9801260232925415,0.9812402923901876
kin,0.9857835173606873,,0.9738912582397461,0.98173588514328,0.9804702202479044
pcm,0.9765958786010742,,0.974224328994751,0.988038182258606,0.9796194632848104
zul,0.9854047894477844,,0.9711744785308838,0.9799302816390991,0.9788365165392557
lug,0.9793457984924316,,0.9792927503585815,0.9758893847465515,0.9781759778658549
luo,0.9713165760040283,,0.9761314392089844,0.9827133417129517,0.9767204523086548
nya,0.9830176830291748,,0.9582754969596863,0.9874318242073059,0.976241668065389
swa,0.9633697271347046,,0.9776893854141235,0.9868984818458557,0.9759858647982279
fon,0.9844081997871399,,0.9582937359809875,0.9830557703971863,0.9752525687217712
mos,0.9817776083946228,,0.9598664045333862,0.9828554391860962,0.9748331507047018
sna,0.9826540946960449,,0.9588096141815186,0.9827880263328552,0.9747505784034729
wol,0.980332612991333,,0.9582887887954712,0.9830960035324097,0.9739058017730713
ibo,0.9868655800819397,,0.9504737854003906,0.9811946153640747,0.972844660282135
hau,0.9812996983528137,,0.9546242952346802,0.9792325496673584,0.9717188477516174
xho,0.9790107011795044,,0.9591132402420044,0.969595730304718,0.9692398905754089
bam,0.958620548248291,,0.9684532284736633,0.9787962436676025,0.9686233401298523
bbj,0.9796352982521057,,0.9363634586334229,0.9807100296020508,0.9655695954958597
yor,0.9759930968284607,,0.9307059049606323,0.9759593605995178,0.9608861207962036
