,ORG,DATE,LOC,PER,Mean
twi,0.9869515895843506,,0.9741196036338806,0.9865545630455017,0.9825419187545776
ewe,0.9840922355651855,,0.9748330116271973,0.9833851456642151,0.9807701309521993
kin,0.9807760715484619,,0.9747203588485718,0.9820858836174011,0.9791941046714783
pcm,0.9734638333320618,,0.9736635684967041,0.9888002872467041,0.9786425630251566
tsn,0.9806782007217407,,0.9674012660980225,0.985619843006134,0.9778997699419657
nya,0.9770966172218323,,0.9682645797729492,0.9876753687858582,0.9776788552602133
mos,0.9791033267974854,,0.9665298461914062,0.9828065037727356,0.9761465589205424
wol,0.9782646298408508,,0.965231716632843,0.9830600023269653,0.9755187829335531
fon,0.9781560301780701,,0.9646121263504028,0.9835709929466248,0.9754463831583658
luo,0.9676966071128845,,0.9731427431106567,0.9838054776191711,0.9748816092809042
ibo,0.9821743965148926,,0.9602012634277344,0.981131374835968,0.9745023449261984
sna,0.9779518842697144,,0.9613850712776184,0.9823398590087891,0.9738922715187073
lug,0.975185751914978,,0.9652246236801147,0.9797565937042236,0.9733889897664388
zul,0.9813686609268188,,0.9566984176635742,0.9789201617240906,0.9723290801048279
swa,0.9599649906158447,,0.9682938456535339,0.984533429145813,0.9709307551383972
xho,0.9766261577606201,,0.9637582898139954,0.9693819284439087,0.9699221253395081
hau,0.9736815094947815,,0.9543495774269104,0.9812700152397156,0.9697670340538025
bam,0.9513431191444397,,0.9736040234565735,0.9799972772598267,0.9683148066202799
bbj,0.9741497039794922,,0.9415037035942078,0.9828896522521973,0.9661810199419657
yor,0.9726557731628418,,0.9439585208892822,,0.958307147026062
