,ORG,DATE,LOC,PER,Mean
twi,0.9862134456634521,,0.9809079170227051,0.9873353838920593,0.9848189155260721
ewe,0.9834209084510803,,,0.9857047200202942,0.9845628142356873
kin,0.9783411622047424,,0.9819056987762451,0.9850127696990967,0.9817532102266947
nya,0.9777711629867554,,0.9760101437568665,0.9902396202087402,0.9813403089841207
lug,0.9790470600128174,,,0.9830591678619385,0.9810531139373779
luo,0.9707652926445007,,,0.9880284667015076,0.9793968796730042
pcm,0.9668570160865784,,0.9795325994491577,0.988262414932251,0.978217343489329
tsn,0.9818506836891174,,0.9738302826881409,,0.9778404831886292
wol,0.9763156771659851,,0.9728090763092041,0.983222246170044,0.9774489998817444
sna,0.9781718850135803,,0.9696804881095886,0.9837530851364136,0.9772018194198608
swa,0.9660249948501587,,0.9777339100837708,0.9869593977928162,0.9769061009089152
fon,0.9768120050430298,,0.9698821902275085,0.9831375479698181,0.9766105810801188
mos,0.9762226343154907,,0.9686537384986877,0.9844590425491333,0.9764451384544373
ibo,0.981441855430603,,0.965609073638916,,0.9735254645347595
hau,0.9706668853759766,,0.9642268419265747,0.9834361672401428,0.9727766315142313
zul,,,0.961164116859436,0.97621089220047,0.968687504529953
xho,,,0.9677659273147583,0.9629018306732178,0.965333878993988
bam,0.9472975730895996,,0.9785563945770264,,0.962926983833313
bbj,0.9710760116577148,,0.9384095668792725,0.9788012504577637,0.9627622763315836
yor,0.9720270037651062,,0.9499254822731018,,0.960976243019104
