,LOC,DATE,ORG,PER
bam,0.9759919047355652,,0.9541966319084167,0.9352434277534485
bbj,0.9510518312454224,,0.956019401550293,0.9438541531562805
ewe,0.9479725360870361,,0.9589701890945435,0.9442978501319885
fon,0.9685346484184265,,0.9638594388961792,0.9251847267150879
hau,0.9761232137680054,,0.9759732484817505,0.9421993494033813
ibo,0.9832097291946411,,0.960067093372345,0.94500333070755
kin,0.971677303314209,,0.9660541415214539,0.9503475427627563
lug,0.9630724191665649,,0.9789018034934998,0.9521271586418152
luo,0.969775378704071,,0.9429256916046143,0.9427742958068848
mos,0.9752729535102844,,0.9633812308311462,0.9402598738670349
nya,0.9671934843063354,,0.9718994498252869,0.9548652768135071
pcm,0.934316098690033,,0.9223788976669312,0.9375110268592834
sna,0.9842432141304016,,0.9790746569633484,0.9354265928268433
swa,0.9593780040740967,,0.9435611367225647,0.950537919998169
tsn,0.9539138674736023,,0.9459607005119324,0.9439119100570679
twi,0.9739855527877808,,0.9732194542884827,0.9495136141777039
wol,0.9721912145614624,,0.9611770510673523,0.9528273940086365
xho,0.9743326306343079,,0.9746258854866028,0.9357077479362488
yor,0.9526569247245789,,0.9590393304824829,
zul,0.967249870300293,,0.9779094457626343,0.9539138674736023
