,LOC,DATE,ORG,PER
bam,0.9721444249153137,,0.929377555847168,
bbj,0.8766385912895203,,0.9184389710426331,
ewe,,,0.958529531955719,0.9041834473609924
fon,0.9567747712135315,,0.933605968952179,0.9077339172363281
hau,0.9667391180992126,,0.9715373516082764,0.9340388774871826
ibo,0.9783775806427002,,0.9569551348686218,
kin,0.9588431715965271,,0.9787206053733826,0.9413073062896729
lug,,,0.974392294883728,0.9412474632263184
luo,,,0.9592381715774536,0.9322309494018555
mos,,,0.9568144083023071,0.9236726760864258
nya,0.9748417735099792,,0.9756333827972412,0.9425718784332275
pcm,0.9063735604286194,,,0.9235072135925293
sna,0.9781267046928406,,0.981460452079773,0.9313157796859741
swa,0.965162456035614,,0.9609431624412537,0.9370990991592407
tsn,0.9625911712646484,,0.9646350145339966,
twi,0.9665871858596802,,0.9653087854385376,0.9334127902984619
wol,0.9629771709442139,,0.9664725661277771,0.9310457110404968
xho,0.9694612622261047,,,0.9163245558738708
yor,0.9364492297172546,,0.9514290690422058,
zul,0.9515095949172974,,,0.9403735995292664
