,LOC,DATE,ORG,PER
bam,0.9763734936714172,,0.9612663388252258,0.9383618831634521
bbj,0.9465647339820862,,0.9628831148147583,0.9473036527633667
ewe,0.9540707468986511,,0.9646725654602051,0.9460293650627136
fon,0.9741694927215576,,0.9751215577125549,0.9295183420181274
hau,0.9800395369529724,,0.980907678604126,0.9377788305282593
ibo,0.9833402633666992,,0.9557886719703674,0.9473667144775391
kin,0.9767553210258484,,0.9637371301651001,0.9522184729576111
lug,0.9670094847679138,,0.9812056422233582,0.9513954520225525
luo,0.9734276533126831,,0.9294413924217224,0.9491493701934814
mos,0.982668936252594,,0.9649032354354858,0.9491028785705566
nya,0.9698873162269592,,0.9737504124641418,0.9582266807556152
pcm,0.943362832069397,,0.9368628263473511,0.9435529112815857
sna,0.9889488816261292,,0.9837231040000916,0.9385671615600586
swa,0.9632333517074585,,0.9437105059623718,0.9513705968856812
tsn,0.9558269381523132,,0.9456021785736084,0.9437500238418579
twi,0.9774349927902222,,0.979343056678772,0.9519239664077759
wol,0.9804996252059937,,0.9615429639816284,0.954236626625061
xho,0.9789290428161621,,0.9761977195739746,0.9342103600502014
yor,0.949239194393158,,0.9657751321792603,0.943033754825592
zul,0.9651060104370117,,0.9748414754867554,0.9527516961097717
