,LOC,DATE,ORG,PER
bam,0.9845608472824097,0.9677348732948303,0.9707095623016357,0.9539211988449097
bbj,0.9479321241378784,0.9638556838035583,0.9644649624824524,0.9537272453308105
ewe,0.9679768681526184,0.9554038047790527,0.9694333076477051,0.9558439254760742
fon,0.9797419309616089,0.9168779850006104,0.9773311018943787,0.9493628144264221
hau,0.9849256277084351,0.9748514294624329,0.9836046695709229,0.9518484473228455
ibo,0.9863846302032471,0.9711170792579651,0.9624817371368408,0.9624013304710388
kin,0.9787724614143372,0.9719842076301575,0.9689608216285706,0.9648642539978027
lug,0.976992666721344,0.9745523929595947,0.9837712645530701,0.9633528590202332
luo,0.9826556444168091,0.973643958568573,0.9585043787956238,0.9652504920959473
mos,0.9862834215164185,0.9624840021133423,0.9801008701324463,0.9616732597351074
nya,0.9778295755386353,0.9716008901596069,0.9759504199028015,0.9716290831565857
pcm,0.9614471793174744,0.944322943687439,0.9517624378204346,0.9604825377464294
sna,0.9912818670272827,0.9620845317840576,0.9870710968971252,0.9555404782295227
swa,0.9755055904388428,0.9707463979721069,0.9530400633811951,0.9659318327903748
tsn,0.9686800837516785,0.9728966355323792,0.9576496481895447,0.9596928954124451
twi,0.9825741052627563,0.9606053829193115,0.9809170365333557,0.9628016948699951
wol,0.9853002429008484,0.9589354395866394,0.9650185108184814,0.9689401984214783
xho,0.984335720539093,0.9775455594062805,0.9816377758979797,0.9567101001739502
yor,0.9510533809661865,0.9617907404899597,0.969805121421814,0.9503626823425293
zul,0.9766596555709839,0.9796051383018494,0.978497326374054,0.9681680798530579
