,PER,DATE,ORG,LOC,Mean
lug,0.9996032118797302,0.9999701976776123,0.999951958656311,0.9999709725379944,0.999958688662121
kin,0.9994792342185974,0.9999604821205139,0.999946653842926,0.9999527335166931,0.9999458243840635
tsn,0.999352216720581,0.9999557137489319,0.9999391436576843,0.9999218583106995,0.9999296660498371
sna,0.99937903881073,0.99993896484375,0.9999520182609558,0.9999241232872009,0.999929560451057
pcm,0.9995798468589783,0.999914288520813,0.9999417662620544,0.9999372363090515,0.9999255655318733
nya,0.999583899974823,0.9999686479568481,0.9999815821647644,0.9998227953910828,0.999918980548388
xho,0.9991110563278198,0.9999605417251587,0.9999364614486694,0.9998214244842529,0.9998936215097823
luo,0.9993241429328918,0.9999188184738159,0.9999205470085144,0.9998522996902466,0.9998881968613372
bbj,0.999674379825592,0.9999219179153442,0.9999630451202393,0.999769926071167,0.99988164676456
ewe,0.999235987663269,0.999829888343811,0.9999546408653259,0.9998724460601807,0.9998754273875179
swa,0.9997240900993347,0.9997838735580444,0.9999027252197266,0.9999207258224487,0.9998668244504553
zul,0.9993721842765808,0.9998558759689331,0.9999664425849915,0.9997768402099609,0.9998586035463128
twi,0.999685525894165,0.9998635053634644,0.9998916387557983,0.9998272061347961,0.999858023457014
mos,0.9993649125099182,0.9997206330299377,0.9999091625213623,0.9998424649238586,0.999816855733476
yor,0.9994286894798279,0.9997816681861877,0.999896764755249,0.999740719795227,0.9998004362964881
hau,0.9998012781143188,0.9996694922447205,0.9999204874038696,0.9998089075088501,0.9997996550219579
wol,0.9992499351501465,0.9998449683189392,0.9998751282691956,0.9996666312217712,0.9997869831683441
ibo,0.9993594288825989,0.999832272529602,0.9998265504837036,0.9996982216835022,0.9997789689249253
bam,0.9992532134056091,0.9995753765106201,0.9998322129249573,0.9995701909065247,0.9996528656776809
fon,0.9991078972816467,0.9995818734169006,0.999840259552002,0.9994832277297974,0.9996268175092582
