,PER,DATE,ORG,LOC,Mean
zul,0.9999811053276062,,0.9999980926513672,0.9999940395355225,0.9999957154504955
yor,0.9999895691871643,,0.9999947547912598,0.9999969601631165,0.9999957100953907
sna,0.9999780654907227,,0.9999969005584717,0.9999951720237732,0.9999956151004881
ibo,0.9999826550483704,,0.999997079372406,0.999994158744812,0.999995315214619
ewe,0.999963641166687,,0.9999970197677612,0.9999942183494568,0.9999948695767671
nya,0.9999821782112122,,0.9999969601631165,0.9999932050704956,0.9999947801697999
wol,0.9999818205833435,,0.9999986290931702,0.9999904632568359,0.9999942479189485
fon,0.9999861121177673,,0.9999933838844299,0.9999954700469971,0.9999942320864648
mos,0.9999637603759766,,0.9999977946281433,0.9999918937683105,0.9999941156711429
kin,0.9999773502349854,,0.9999990463256836,0.999989926815033,0.999994084937498
xho,0.9999804496765137,,0.9999943971633911,0.9999937415122986,0.9999937501270324
twi,0.9999785423278809,,0.9999975562095642,0.9999871850013733,0.9999920465052128
tsn,0.9999828934669495,,0.9999903440475464,0.9999934434890747,0.9999916828237474
lug,0.999985933303833,,0.9999968409538269,0.9999864101409912,0.9999914921354502
swa,0.9999855160713196,,0.9999978542327881,0.9999849796295166,0.99999127862975
luo,0.9999858736991882,,0.9999908208847046,0.9999914765357971,0.9999910250771791
pcm,0.9999840259552002,,0.999994695186615,0.9999875426292419,0.9999909526668489
bbj,0.9999839067459106,,0.9999951124191284,0.9999834299087524,0.9999891454353929
hau,0.9999644160270691,,0.9999834299087524,0.9999943375587463,0.9999883102718741
bam,0.9999772906303406,,0.9999769926071167,0.9999969601631165,0.999986749375239
