,PER,LOC,DATE,ORG,Mean
nya,0.964875773692464,0.9887626079169658,0.988387950739542,0.993005484837899,0.9837579542967176
kin,0.9615119557687789,0.9904644603450317,0.9897730226178011,0.9931211379104341,0.9837176441605114
sna,0.9595720540944432,0.9869200800275503,0.9937389825501605,0.9916683688164402,0.9829748713721486
lug,0.9604283230100845,0.9878124277973331,0.9915475309345483,0.9919990649779059,0.982946836679968
twi,0.962467135130708,0.9837968451846744,0.9855310031775906,0.9906938853870119,0.9806222172199962
xho,0.9565775702956356,0.981400409326595,0.9945566162962156,0.9863463061052654,0.9797202255059279
zul,0.9629454404766031,0.9798016193854517,0.9856739301717038,0.9870126230475924,0.9788584032703378
hau,0.9612735192790309,0.9793165262431992,0.9891550260680287,0.9854492715188099,0.9787985857772672
ibo,0.9566957585850467,0.9857304149588061,0.9898606741734878,0.9806001318955141,0.9782217449032137
luo,0.9569120380125743,0.9857827733324193,0.9809301653608747,0.9873807326290175,0.9777514273337214
wol,0.9622305470485321,0.9774940002104351,0.9863325371937078,0.9817246228636851,0.97694542682909
tsn,0.955564500993658,0.976736250733119,0.9860115621661864,0.9843243020216605,0.975659153978656
swa,0.9600771387998989,0.9759776107353187,0.9763025003864916,0.9834187617916875,0.9739440029283492
bam,0.9562612829420384,0.9769800359199065,0.9811275834093419,0.9745027672382288,0.9722179173773788
mos,0.9541613246447814,0.974362062701322,0.9750757824775056,0.9848786349593809,0.9721194511957475
ewe,0.9518616827255937,0.9661900107964807,0.9778656013356508,0.9842954970284363,0.9700531979715403
yor,0.9583442216099098,0.9600187671133884,0.9654337336921327,0.9791320736555748,0.9657321990177514
fon,0.9475131136666691,0.9686921592026483,0.9649088614711159,0.981342564173052,0.9656141746283713
bbj,0.9582898624678431,0.9560986916463761,0.9710916800502573,0.9679411153289517,0.963355337373357
pcm,0.9562941725240552,0.9653177732458776,0.9397101587999686,0.9778729845420611,0.9597987722779906
