,PER_cos,PER_euclid,PER_ccos,LOC_cos,LOC_euclid,LOC_ccos,ORG_cos,ORG_euclid,ORG_ccos,DATE_cos,DATE_euclid,DATE_ccos,CKA_proto_tags
bam,,,,0.9711286425590515,0.24029742181301117,0.9710761904716492,0.944736659526825,0.33245548605918884,0.9446414709091187,,,,
bbj,,,,0.9396165609359741,0.347515344619751,0.9395065903663635,0.9611479640007019,0.2787543535232544,0.9610766768455505,,,,
ewe,0.9772047400474548,0.21351993083953857,0.9771626591682434,,,,0.9595766067504883,0.28433552384376526,0.9595040082931519,,,,
fon,0.9587699174880981,0.28715914487838745,0.958694577217102,0.9666579961776733,0.25823184847831726,0.9665971994400024,0.9683231115341187,0.25170189142227173,0.9682653546333313,,,,
hau,0.9831926226615906,0.18334312736988068,0.9831622242927551,,,,0.975386381149292,0.22187286615371704,0.9753416776657104,,,,
ibo,,,,0.9724981188774109,0.23452895879745483,0.9724479913711548,0.9646931290626526,0.265732079744339,0.9646294116973877,,,,
kin,,,,0.8924033641815186,0.4638890326023102,0.8922057747840881,0.9639040231704712,0.2686859369277954,0.9638375639915466,,,,
lug,0.99086993932724,0.13513100147247314,0.9908527731895447,,,,0.9836604595184326,0.18077336251735687,0.9836304187774658,,,,
luo,0.9850520491600037,0.1729038804769516,0.9850239753723145,,,,0.9646487832069397,0.26589930057525635,0.9645833373069763,,,,
mos,0.9815044403076172,0.19233116507530212,0.9814696907997131,,,,0.9699243307113647,0.2452578842639923,0.9698693752288818,,,,
nya,,,,0.9722822904586792,0.23544666171073914,0.9722317457199097,0.9683250188827515,0.2516944408416748,0.9682661890983582,,,,
pcm,0.981859564781189,0.19047552347183228,0.9818254113197327,0.9343972206115723,0.36222323775291443,0.9342752695083618,,,,,,,
sna,0.9823347330093384,0.18796387314796448,0.9823018908500671,0.9782211184501648,0.20870549976825714,0.9781815409660339,,,,,,,
swa,0.980251669883728,0.19873709976673126,0.9802148342132568,0.9708489179611206,0.24145843088626862,0.9707955121994019,,,,,,,
tsn,,,,0.9550091624259949,0.29996955394744873,0.9549262523651123,0.9709425568580627,0.2410699874162674,0.9708889126777649,,,,
twi,0.9861423969268799,0.16647818684577942,0.986116886138916,0.9687113165855408,0.25015467405319214,0.9686539769172668,0.9774498343467712,0.21236920356750488,0.9774081110954285,,,,
wol,,,,0.9738315343856812,0.22877264022827148,0.9737838506698608,0.9664392471313477,0.2590782344341278,0.9663769006729126,,,,
xho,0.965648889541626,0.26211047172546387,0.965586245059967,0.9688621759414673,0.24955153465270996,0.9688052535057068,,,,,,,
yor,,,,0.9405568838119507,0.34479883313179016,0.9404482841491699,0.9621431827545166,0.2751607894897461,0.9620745778083801,,,,
zul,,,,0.9650601148605347,0.26434841752052307,0.9649963974952698,,,,,,,
