,ORG,LOC,DATE,PER,Mean
lug,0.8450040221214294,,,0.5509165525436401,0.8232197651156673
twi,0.8435787558555603,0.8045742511749268,,0.6223258376121521,0.8163168625189707
nya,0.8224167227745056,0.8071677684783936,,0.641541600227356,0.808128759264946
ibo,0.7847392559051514,0.8256638646125793,,,0.8052015602588654
kin,0.8524102568626404,0.774491548538208,,0.5932206511497498,0.8049805084100137
tsn,0.8102812767028809,0.796205997467041,,,0.8032436370849609
sna,0.8103837370872498,0.8068509101867676,,0.5711066722869873,0.7994822985850848
swa,0.7935846447944641,0.792595386505127,,0.5747947692871094,0.784694044635846
hau,0.8344734311103821,0.7319031953811646,,0.5992003679275513,0.7761118538104571
bam,0.7219670414924622,0.8123708963394165,,,0.7671689689159393
ewe,0.7825412750244141,,,0.5485478639602661,0.7652084297604032
fon,0.7850407361984253,0.7615517377853394,,0.5329319834709167,0.7640514580103067
mos,0.7725663781166077,,,0.530726432800293,0.754652308093177
pcm,,0.7584757804870605,,0.5730651617050171,0.7447416605772795
luo,0.7232378125190735,,,0.6020254492759705,0.7142591189455103
wol,0.7553825378417969,0.6793407201766968,,0.5929821133613586,0.712577801484328
xho,,0.7053314447402954,,0.5255926847457886,0.6920174625184801
bbj,0.7307077050209045,0.6343665719032288,,,0.6825371384620667
zul,,0.6829195618629456,,0.6016131043434143,0.6768968613059433
yor,0.7103911638259888,0.5816354155540466,,,0.6460132896900177
