,PER,LOC,DATE,ORG,Mean
kin,0.7362138628959656,0.8904141783714294,0.9350698590278625,0.9282846450805664,0.914359971978306
nya,0.7651680111885071,0.8704718947410583,0.9243994355201721,0.9258409142494202,0.904124942869922
lug,0.7442574501037598,0.9129151701927185,0.9034932851791382,0.8979393243789673,0.9016350414238724
luo,0.7312511801719666,0.8878107666969299,0.9160809516906738,0.9018285870552063,0.8985605804748784
twi,0.7466044425964355,0.8720106482505798,0.8814449906349182,0.9396468997001648,0.8947381716148526
ibo,0.7481027841567993,0.8241385221481323,0.943583607673645,0.9218959212303162,0.8936288294449352
zul,0.7487530708312988,0.8234513998031616,0.926013171672821,0.9100722670555115,0.8838111185560039
sna,0.7477254867553711,0.7723351716995239,0.9513556361198425,0.9290505051612854,0.8815702098646975
tsn,0.7391242384910583,0.8320278525352478,0.9302362203598022,0.8807244300842285,0.8782143651270399
swa,0.7094478607177734,0.8925422430038452,0.8605805039405823,0.8829039931297302,0.8753573894500732
hau,0.7455504536628723,0.7637136578559875,0.9204443097114563,0.9224627017974854,0.8664554564002293
wol,0.7424217462539673,0.7839365005493164,0.9120233654975891,0.9007930755615234,0.8631693615632898
xho,0.7540673613548279,0.7462889552116394,0.9540424942970276,0.8926222920417786,0.8621561383110246
bam,0.7186044454574585,0.8203687071800232,0.8711931109428406,0.8049945831298828,0.8299583882288216
fon,0.7362310290336609,0.7680674195289612,0.8313626050949097,0.889885425567627,0.8279376836384044
mos,0.7443883419036865,0.8082877993583679,0.7895309329032898,0.8895979523658752,0.8274771193273707
pcm,0.7114956974983215,0.8412632346153259,0.7173263430595398,0.8642481565475464,0.8057279333569645
ewe,0.7470139861106873,0.8294240832328796,0.7023890614509583,0.8871372938156128,0.8051540123091804
yor,0.6688060760498047,0.6802473664283752,0.8268334865570068,0.8750369548797607,0.7915837164797814
bbj,0.7422066330909729,0.6564517617225647,0.8022295832633972,0.8363022208213806,0.7645477005858826
