,PER,LOC,DATE,ORG,Mean
nya,0.8977639079093933,0.9598428010940552,,0.9638330936431885,0.9599717132096152
kin,0.882141649723053,0.9568130373954773,,0.9670107960700989,0.959588510897553
twi,0.8843294978141785,0.9498775005340576,,0.9707982540130615,0.9581240409786261
lug,0.8599192500114441,0.9506404995918274,,0.9689531326293945,0.9568877607873343
zul,0.8923514485359192,0.9495001435279846,,0.9661940336227417,0.9559394485742143
ibo,0.8761136531829834,0.9509851932525635,,0.9613269567489624,0.9538247423264586
tsn,0.8880375623703003,0.9509140849113464,,0.960434079170227,0.9537040863222289
hau,0.8742350935935974,0.9448382258415222,,0.9647245407104492,0.9524353748386346
sna,0.8822253942489624,0.9453974962234497,,0.9581782221794128,0.9497617679892234
mos,0.867256224155426,0.9437339305877686,,0.9548845887184143,0.9469193654152953
xho,0.8685895800590515,0.935245156288147,,0.9597371220588684,0.9451930355099798
luo,0.8873658180236816,0.9559077024459839,,0.9365377426147461,0.9445084437583257
fon,0.8705097436904907,0.9421452283859253,,0.9507074952125549,0.9442151981650047
swa,0.8841480016708374,0.9415908455848694,,0.9398449659347534,0.9390702386504238
wol,0.8892077803611755,0.9257200360298157,,0.9551544785499573,0.9389451366026424
ewe,0.8751907348632812,0.9292787313461304,,0.9511846303939819,0.9383372843844219
pcm,0.8810481429100037,0.9358005523681641,,0.9260902404785156,0.9294920783598446
bam,0.8792893886566162,0.9502516984939575,,0.890140175819397,0.9190044842877434
bbj,0.8749820590019226,0.8984838724136353,,0.9383677244186401,0.9171604467827139
yor,0.8450061082839966,0.8791307806968689,,0.9407065510749817,0.9080280088683934
